iterations,fitness,time,fevals
0,489.0,7.7368999996e-05,11
10,489.0,0.000162701999898,21
20,491.0,0.000249741999824,31
30,487.0,0.000337349999882,41
40,483.0,0.000428940999882,51
50,485.0,0.00052110099989,61
60,489.0,0.000609846999851,71
70,493.0,0.000697455999784,81
80,499.0,0.000789615999793,91
90,499.0,0.000886325999772,101
100,499.0,0.000974502999725,111
110,503.0,0.00107121399969,121
120,509.0,0.00116451099962,131
130,511.0,0.00125211899956,141
140,513.0,0.0013459849996,151
150,517.0,0.00144212699956,161
160,517.0,0.00152233999961,171
170,519.0,0.00161905099958,181
180,522.0,0.00175160199956,191
190,522.0,0.00184888199954,201
200,524.0,0.00193193899952,211
210,526.0,0.00202296099951,221
220,526.0,0.00211967199948,231
230,528.0,0.00220671199941,241
240,528.0,0.00228635599933,251
250,530.0,0.00238420499932,261
260,534.0,0.00248489799935,271
270,538.0,0.00257023099925,281
280,538.0,0.00265442699924,291
290,538.0,0.00274203599929,301
300,540.0,0.00282736899931,311
310,542.0,0.00291042699939,321
320,546.0,0.00299689799942,331
330,552.0,0.0030867829995,341
340,554.0,0.00318975199946,351
350,556.0,0.0032767919995,361
360,556.0,0.00336326299953,371
370,556.0,0.00345144099958,381
380,556.0,0.00353620499959,391
390,564.0,0.00377684499961,401
400,564.0,0.00385535199962,411
410,564.0,0.00393499699965,421
420,564.0,0.00401805399974,431
430,564.0,0.00410907599974,441
440,566.0,0.00419440899964,451
450,566.0,0.00430079099965,461
460,568.0,0.00438839999958,471
470,570.0,0.00448454199955,481
480,574.0,0.00457214999949,491
490,576.0,0.00467454999955,501
500,578.0,0.00476329599951,511
510,578.0,0.00484350899956,521
520,582.0,0.00492485999951,531
530,582.0,0.00501246899955,541
540,582.0,0.00509552699964,551
550,586.0,0.00520418499968,561
560,588.0,0.00528496699974,571
570,590.0,0.00538452199976,581
580,590.0,0.00547725099977,591
590,590.0,0.00555518899978,601
600,592.0,0.00563312699978,611
610,592.0,0.00572073499984,621
620,594.0,0.00580322299982,631
630,596.0,0.00588514299977,641
640,596.0,0.00596933799977,651
650,596.0,0.00605694699982,661
660,596.0,0.00614398699986,671
670,596.0,0.00622988899988,681
680,598.0,0.00631351499987,691
690,600.0,0.00638803899983,701
700,602.0,0.00646938999978,711
710,602.0,0.0065695149998,721
720,602.0,0.00665200399976,731
730,606.0,0.00673790599978,741
740,606.0,0.00682096299988,751
750,606.0,0.0069062959999,761
760,606.0,0.00698878499986,771
770,608.0,0.00707923799985,781
780,610.0,0.00716684699989,791
790,614.0,0.00726583299991,801
800,614.0,0.00764357499986,811
810,616.0,0.00772606399994,821
820,616.0,0.00781196599996,831
830,620.0,0.00789843699988,841
840,620.0,0.00800823199984,851
850,620.0,0.00809413399986,861
860,620.0,0.00817548399982,871
870,624.0,0.00825000899988,881
880,626.0,0.00832567199984,891
890,626.0,0.0084075919998,901
900,626.0,0.00848211599975,911
910,628.0,0.00856687999976,921
920,628.0,0.00864424899976,931
930,630.0,0.00872161699976,941
940,632.0,0.00882003499976,951
950,634.0,0.00889455899971,961
960,636.0,0.00898159899975,971
970,638.0,0.00906010599977,981
980,638.0,0.00914430099976,991
990,638.0,0.00922053199974,1001
1000,638.0,0.0092956259997,1011
1010,640.0,0.00937242599969,1021
1020,640.0,0.00945150199971,1031
1030,642.0,0.00954024799967,1041
1040,648.0,0.00962102999961,1051
1050,652.0,0.0096921409995,1061
1060,654.0,0.00977918099943,1071
1070,660.0,0.00984403499945,1081
1080,660.0,0.00992140399944,1091
1090,662.0,0.00999023999952,1101
1100,662.0,0.0100624889996,1111
1110,662.0,0.0101677329995,1121
1120,662.0,0.0102502219995,1131
1130,662.0,0.0103219019995,1141
1140,662.0,0.0103975639995,1151
1150,664.0,0.0104766399995,1161
1160,664.0,0.0105568529995,1171
1170,668.0,0.0106364969994,1181
1180,670.0,0.0107178479993,1191
