iterations,fitness,time,fevals
0,0.0206951996711,2.231955012,1000
10,0.0213614670413,4.386826258,2100
20,0.0221642337789,6.599286613,3200
30,0.0203996165521,8.79530269,4300
40,0.0222650929311,10.954874089,5400
50,0.0213646455796,13.250770415,6500
60,0.0217629976376,15.544939597,7600
70,0.0209040825525,17.733683578,8700
80,0.019999591008,20.033524005,9800
90,0.0230496848025,22.251675517,10900
100,0.0219645224418,24.422666776,12000
110,0.0211408797164,26.608162974,13100
120,0.0198522611789,28.939800831,14200
130,0.0205166644281,30.983505657,15300
140,0.0209357264583,33.231422531,16400
150,0.0210023452552,35.407296556,17500
160,0.0211050348473,37.570862119,18600
170,0.0199728144756,39.741910836,19700
180,0.0218023012041,41.985961546,20800
190,0.0213431306581,44.274759286,21900
200,0.0219507880955,46.447573831,23000
210,0.02252918558,48.680380469,24100
220,0.0216550849838,50.856233445,25200
230,0.0198523425175,53.02513404,26300
240,0.0234561402875,55.273430362,27400
250,0.0224589506992,57.366003244,28500
260,0.0212221400851,59.716851883,29600
270,0.0239101907258,61.927073095,30700
280,0.0217279601779,64.114802748,31800
290,0.0213572518669,66.317529997,32900
300,0.0214047172794,68.510240265,34000
310,0.0207148051963,70.70344831,35100
320,0.0212648869947,73.001186127,36200
330,0.021464450546,75.26687734,37300
340,0.0213360765106,77.502313379,38400
350,0.02095224701,79.690423618,39500
360,0.0200159396192,81.931047916,40600
370,0.0205372723153,84.133027646,41700
380,0.0211327648265,86.397761421,42800
390,0.0207174222695,88.670820304,43900
400,0.0205048694072,90.833373815,45000
410,0.0232234181627,93.029786407,46100
420,0.0221551727877,95.231471454,47200
430,0.0214931716952,97.435294951,48300
440,0.0209439703718,99.670681496,49400
450,0.0210964975874,101.912614805,50500
460,0.0217533377898,104.205875473,51600
470,0.0214585527722,106.393729143,52700
480,0.0208491901519,108.58059238,53800
490,0.0206641258289,110.726543462,54900
500,0.0214602418595,112.978758285,56000
510,0.020755565294,115.088284031,57100
520,0.0198094106398,117.441616436,58200
530,0.022016102315,119.667467279,59300
540,0.0212062376221,121.805837927,60400
550,0.0208158080013,123.957292431,61500
560,0.0218287954935,126.166475992,62600
570,0.0223360666391,128.42503278,63700
580,0.0201900227397,130.66192631,64800
590,0.0218787742455,132.945625107,65900
600,0.0209365019515,135.359732962,67000
610,0.0228839446044,137.699069582,68100
620,0.0211203376077,139.913976156,69200
630,0.0232872630129,142.116465041,70300
640,0.0215750522684,144.324996655,71400
650,0.0210822891084,146.65730068,72500
660,0.02123977671,148.962752619,73600
670,0.0206133858185,151.117596559,74700
680,0.0210609442451,153.327858731,75800
690,0.0208577705966,155.456211829,76900
700,0.022050179134,157.703011976,78000
710,0.0212230995222,159.867599831,79100
720,0.0204869563789,162.230782533,80200
730,0.0214315730737,164.391843282,81300
740,0.0220070329471,166.58491707,82400
750,0.0213557330514,168.783887382,83500
760,0.0212560060554,171.016582518,84600
770,0.0210501744787,173.198896925,85700
780,0.0211686681563,175.45758342,86800
790,0.0204196129727,177.702659836,87900
800,0.021118855944,179.908861285,89000
810,0.0224805901,182.154271638,90100
820,0.0218985685601,184.344155102,91200
830,0.0220485329568,186.519278764,92300
840,0.0214256263439,188.607517857,93400
850,0.0212246452203,190.891212102,94500
860,0.0223246821749,193.168737325,95600
870,0.0200859472303,195.363512657,96700
880,0.021451994154,197.543408152,97800
890,0.022382673907,199.704586661,98900
900,0.0219597383747,201.909942174,100000
910,0.0222705749123,204.177291127,101100
920,0.0212081331257,206.43895575,102200
930,0.0211917351494,208.61787162,103300
940,0.0214235848646,210.984976804,104400
950,0.0224341004623,213.22744885,105500
960,0.0237773615525,215.422242386,106600
970,0.0217777793912,217.603756368,107700
980,0.0203890731184,219.902029508,108800
990,0.0213830158135,222.145881676,109900
1000,0.020528346699,224.267150979,111000
1010,0.0209787230921,226.488769864,112100
1020,0.0204296208481,228.720402886,113200
1030,0.0213972223963,230.865129151,114300
1040,0.0213063584291,233.038585402,115400
1050,0.0210602441045,235.363638379,116500
1060,0.0205961100291,237.623247041,117600
1070,0.019401692959,239.795688396,118700
1080,0.0210641960821,241.949395128,119800
1090,0.021121002182,244.151688316,120900
1100,0.0225236229432,246.291712152,122000
1110,0.0203991680517,248.565284172,123100
1120,0.021438182359,250.892733875,124200
1130,0.0215144660562,253.125462006,125300
1140,0.0234055642641,255.378007923,126400
1150,0.0214165927964,257.650566184,127500
1160,0.0208124407912,259.867578213,128600
1170,0.0208953476945,262.045758511,129700
1180,0.0215911962463,264.370590761,130800
1190,0.0209325582423,266.577514128,131900
1200,0.0222353702988,268.742246481,133000
1210,0.0214047679936,270.842957876,134100
1220,0.0210027011067,273.109466012,135200
1230,0.0217893851211,275.271871043,136300
1240,0.020116712948,277.52901585,137400
1250,0.0226215948438,279.809915148,138500
1260,0.0217270765354,282.029436543,139600
1270,0.0223747832765,284.235519664,140700
1280,0.0211742522292,286.357368664,141800
1290,0.0203366164928,288.522190332,142900
1300,0.0223204097971,290.688783517,144000
1310,0.0198861397451,292.918396986,145100
1320,0.0216098007164,295.173112642,146200
1330,0.0207745697274,297.38969004,147300
1340,0.020988098276,299.55885972,148400
1350,0.0216932227144,301.744290497,149500
1360,0.021475165757,303.886044322,150600
1370,0.0200554833833,306.083602086,151700
1380,0.0206436689782,308.467767655,152800
1390,0.0209635977656,310.773094438,153900
1400,0.0218802474812,313.141531959,155000
1410,0.0227636680402,315.395362994,156100
1420,0.0229868600229,317.604949327,157200
1430,0.0214613611259,319.776052658,158300
1440,0.0202198530213,321.989232088,159400
1450,0.0207452041992,324.314440941,160500
1460,0.0207514748225,326.602088959,161600
1470,0.0206341231936,328.690190949,162700
1480,0.0213981466425,330.969027459,163800
1490,0.0219287261295,333.135580254,164900
1500,0.02160059577,335.339156284,166000
1510,0.0212725366771,337.546513713,167100
1520,0.0217290142915,339.822143401,168200
1530,0.0206859379106,341.960836608,169300
1540,0.0205343142157,344.230267122,170400
1550,0.020618294114,346.415575019,171500
1560,0.0212822263695,348.639408016,172600
1570,0.0210680959903,350.807888772,173700
1580,0.0217029790035,353.153352885,174800
1590,0.0216415412836,355.316434893,175900
1600,0.0213322201666,357.533173287,177000
1610,0.0209905426378,359.7689444,178100
1620,0.0214116383894,361.957298123,179200
1630,0.0204530979419,364.138104408,180300
1640,0.0203574111376,366.370741517,181400
1650,0.0212140896393,368.653411195,182500
1660,0.0222033652231,370.804643264,183600
1670,0.0215687214191,373.040515071,184700
1680,0.0213011643406,375.182630709,185800
1690,0.0212389716104,377.419543012,186900
1700,0.0208510379962,379.675411235,188000
1710,0.0210991537062,381.947115026,189100
1720,0.0215954712587,384.159206742,190200
1730,0.0211616040192,386.345990334,191300
1740,0.0209715762715,388.532575384,192400
1750,0.0204402914367,390.699430257,193500
1760,0.0202561363091,392.892112081,194600
1770,0.0210242478452,395.074618772,195700
1780,0.0207381690584,397.489674964,196800
1790,0.0216544075392,399.662360372,197900
1800,0.0200927556625,401.869395811,199000
1810,0.0215563019996,404.043558053,200100
1820,0.0218639933617,406.237101174,201200
1830,0.019832608913,408.428898377,202300
1840,0.0215978914388,410.555771797,203400
1850,0.021701889943,412.924472144,204500
1860,0.0212703278279,415.094149272,205600
1870,0.0209803348848,417.276311217,206700
1880,0.020775759288,419.419545858,207800
1890,0.0216280684673,421.672671471,208900
1900,0.0214203795131,423.877528068,210000
1910,0.0210599053143,426.169426248,211100
1920,0.0216438502202,428.380274943,212200
1930,0.0210226704381,430.521199329,213300
1940,0.0222710443223,432.850848922,214400
1950,0.0213849639197,434.974790862,215500
1960,0.0232844739902,437.136844889,216600
1970,0.0212480112586,439.397223825,217700
1980,0.0210110134285,441.73624073,218800
1990,0.021012287022,444.09452815,219900
2000,0.0203859738814,446.256801199,221000
2010,0.0208736881749,448.464857792,222100
2020,0.0208672059001,450.678401311,223200
2030,0.0208954397522,452.953786377,224300
2040,0.0207791312691,455.324352676,225400
2050,0.0209662539073,457.488028034,226500
2060,0.0230705941001,459.657533357,227600
2070,0.02142782083,461.860252642,228700
2080,0.0213975723486,464.065112084,229800
2090,0.0200092048377,466.226120495,230900
2100,0.0203421169963,468.463823553,232000
2110,0.0215277497085,470.843803813,233100
2120,0.0201405372552,473.061914934,234200
2130,0.0216110527011,475.307514727,235300
2140,0.0207729372915,477.554455958,236400
2150,0.0205429878263,479.689462202,237500
2160,0.0212818225754,481.951634842,238600
2170,0.0219308062822,484.226887926,239700
2180,0.0218383668102,486.671001783,240800
2190,0.021404864837,488.960858224,241900
2200,0.0206518486749,491.145133588,243000
2210,0.0228392691878,493.350268941,244100
2220,0.0202309626793,495.615694483,245200
2230,0.020995553667,497.800593349,246300
2240,0.0211687996085,500.099831893,247400
2250,0.0202571749327,502.438149065,248500
2260,0.0210305027709,504.655473414,249600
2270,0.0209532687014,506.817689005,250700
2280,0.0213268974682,509.107615988,251800
2290,0.0208653068054,511.451866094,252900
2300,0.0215233738301,513.81255991,254000
2310,0.0209368976049,516.127712528,255100
2320,0.022306720663,518.318583012,256200
2330,0.0214640768992,520.540042609,257300
2340,0.0209602924275,522.778370306,258400
2350,0.0215701667657,524.937379645,259500
2360,0.0209070416573,527.133330868,260600
2370,0.0214688258298,529.47660078,261700
2380,0.0219359878015,531.673710259,262800
2390,0.0215885759854,533.856961057,263900
2400,0.0206789055925,536.080285468,265000
2410,0.0207477768333,538.211029602,266100
2420,0.0203527904627,540.504117328,267200
2430,0.0225897190685,542.665295268,268300
2440,0.0211336680195,544.993007228,269400
2450,0.0211965322989,547.215142094,270500
2460,0.0206225244875,549.486939183,271600
2470,0.0215470917849,551.64110444,272700
2480,0.020741109672,553.819910514,273800
2490,0.021371185401,556.030521983,274900
2500,0.0227097353301,558.316751194,276000
2510,0.0234105544001,560.577842947,277100
2520,0.0213844933242,562.750908941,278200
2530,0.0222208030878,564.971835489,279300
2540,0.0216189155288,567.162940924,280400
2550,0.0212038518886,569.373702011,281500
2560,0.0221475773116,571.584035863,282600
2570,0.0205235977744,573.824028695,283700
2580,0.0217835646785,576.076399963,284800
2590,0.0223827409875,578.302729241,285900
2600,0.0219504029753,580.54077989,287000
2610,0.0235455306083,582.695813838,288100
