iterations,fitness,time,fevals
0,0.0447603077468,0.00136362500052,551
10,0.0530260613322,0.00305322200074,999
20,0.0546965520757,0.0041096469995,1444
30,0.0574219284069,0.00551992099827,1897
40,0.0575754330343,0.00678512799823,2355
50,0.0570640227742,0.00805886899798,2809
60,0.0613115674836,0.00927003099787,3258
70,0.0626628961602,0.0105818869979,3725
80,0.0771297895032,0.0116331929985,4183
90,0.0672971453439,0.0129308269989,4642
100,0.0671329658461,0.0142705589988,5098
110,0.0686933837933,0.0155920859979,5560
120,0.0701122035919,0.0168572929979,6021
130,0.0676010892556,0.0182840639973,6480
140,0.066623388708,0.0194849869968,6924
150,0.0733591019742,0.0206426739969,7387
160,0.0804170490268,0.0219550989968,7846
170,0.0702457175234,0.0229335859967,8303
180,0.0675115708954,0.0238614429963,8767
190,0.0770489646136,0.0252648899968,9225
200,0.0770489646136,0.0265044969965,9688
210,0.0774094145503,0.0276473929953,10155
220,0.0707212417395,0.0288887069964,10614
230,0.0747315525682,0.0301607409965,11065
240,0.0712547732161,0.031428223996,11520
250,0.0685835503443,0.0326678309957,11965
260,0.0721990903032,0.0339108519966,12424
270,0.0790286125594,0.0351931259956,12868
280,0.0795170153628,0.0367604129951,13324
290,0.0843180136861,0.0379459759952,13777
300,0.0759955114037,0.0390871649961,14234
310,0.0749885058407,0.0399717859964,14695
320,0.0841840056091,0.0412796589953,15145
330,0.0923773177252,0.0427149629959,15601
340,0.092243523345,0.0439454679963,16059
350,0.0831810081582,0.0449609329971,16513
360,0.0793799845166,0.0458319009977,16953
370,0.0823621293581,0.0470123439973,17409
380,0.0864478167848,0.048385070997,17865
390,0.0791825516032,0.0496952199974,18325
400,0.0783074391257,0.0511851379979,18769
410,0.0792443173516,0.052796228998,19214
420,0.0744339920604,0.0542338089981,19665
430,0.0718199219296,0.0555075489974,20124
440,0.0762337055355,0.0568336269971,20588
450,0.0673131868218,0.058519811997,21047
460,0.07527869841,0.0600597919984,21503
470,0.0726324874733,0.0643332789969,21969
480,0.0672170735244,0.0656024679975,22417
490,0.0711753227561,0.0673307499965,22866
500,0.0750066463889,0.0686192809953,23336
510,0.0736415194284,0.0699004169946,23799
520,0.0780256086183,0.0712856589944,24261
530,0.070036383677,0.0723910089928,24727
540,0.0864428756717,0.073372340994,25183
550,0.0704363195734,0.0743269349932,25629
