iterations,fitness,time,fevals
0,0.0175584762902,1.47910000123e-05,11
10,0.0177913277152,3.69780000256e-05,21
20,0.0174264725206,5.91650000388e-05,31
30,0.0183928480746,7.9645000028e-05,41
40,0.0192247487889,0.000101263000033,51
50,0.0190537526337,0.000122312000087,61
60,0.0176005078386,0.000142792000076,71
70,0.0184165107874,0.000162703000058,81
80,0.0185099143078,0.000185459000022,91
90,0.018454780981,0.000207077000027,101
100,0.0186686654851,0.000227557000017,111
110,0.0192667343138,0.000271360999989,121
120,0.0199853878717,0.000290703999951,131
130,0.0205266628101,0.000316303999966,141
140,0.021039706997,0.000340765999965,151
150,0.0218183484507,0.000381156999936,161
160,0.0221046919612,0.000404480999975,171
170,0.0223605234959,0.000431787999958,181
180,0.0225107163679,0.000463644999968,191
190,0.0227431544119,0.000490381999953,201
200,0.0229535276514,0.000513137999974,211
210,0.0235006422362,0.000540444999956,221
220,0.0237112134508,0.00056718299993,231
230,0.0240673261111,0.000591644999929,241
240,0.0247491107537,0.000614399999961,251
250,0.0247491107537,0.000646825999922,261
260,0.0252774315936,0.000673563999896,271
270,0.0254394848697,0.000696887999936,281
280,0.0261231037369,0.000725901999942,291
290,0.0262375537522,0.000752639999973,301
300,0.0263656986403,0.000775965000003,311
310,0.0266402234533,0.000810667999986,321
320,0.0268160791563,0.000836268,331
330,0.0276112719413,0.000866987999984,341
340,0.0276309525824,0.000893725999958,351
350,0.0276309525824,0.000918756999965,361
360,0.0276692785317,0.000942649999956,371
370,0.0276692785317,0.000975075999975,381
380,0.027809204754,0.00100181400001,391
390,0.0281913159866,0.001026276,401
400,0.0285037735301,0.00105642700004,411
410,0.0286645314046,0.001082596,421
420,0.0291246287808,0.00111047199999,431
430,0.0291246287808,0.00113493399999,441
440,0.0292599023809,0.00116337899999,451
450,0.0296117490388,0.00118727300003,461
460,0.0296117490388,0.00123562800002,471
470,0.0296793688821,0.00125895300005,481
480,0.0296793688821,0.00129365500004,491
490,0.0299809484502,0.00131754800003,501
500,0.0299809484502,0.00134030300006,511
510,0.0300610255949,0.00136590300002,521
520,0.0300648328293,0.00139889899998,531
530,0.0303190103106,0.00142165499994,541
540,0.0304907826177,0.00144440999992,551
550,0.0304907826177,0.00148309499991,561
560,0.0305603209473,0.0015069879999,571
570,0.0313874744362,0.00152974299994,581
580,0.0314018138762,0.00155306799991,591
590,0.0314018138762,0.00158037399996,601
600,0.0314018138762,0.00160654299998,611
610,0.0314018138762,0.00163328100001,621
620,0.0314263010227,0.001657174,631
630,0.0320949393407,0.00168106699999,641
640,0.0320949393407,0.00170552899999,651
650,0.0321853598099,0.00173169800001,661
660,0.0323567576662,0.00175559100001,671
670,0.0323567576662,0.001779484,681
680,0.0323663466138,0.001804515,691
690,0.0323663466138,0.00182783900004,701
700,0.0323974444369,0.00185287000005,711
710,0.0323974444369,0.00190805200009,721
