iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,1.62360551238,1.62058050592,1.62432201304,4.17872340426,3.98162327718,3.97362794013,0.100630044
100,1.64116907455,1.64325864364,1.64033805608,4.3829787234,4.28790199081,4.3834640057,11.358203795
300,1.57271667278,1.57481154892,1.5732299708,4.42553191489,4.05819295559,4.45473984319,33.423931417
500,1.46639675828,1.4640911915,1.46663661931,5.00425531915,4.82388973966,4.95367070563,56.210038605
1000,1.3302463337,1.3285206899,1.33393235709,8.42553191489,8.03981623277,8.28581610834,111.702713892
1500,1.23657919811,1.22279604104,1.23566936983,10.3319148936,11.0260336907,10.3884533143,166.188998848
2000,1.20929918939,1.1970785496,1.21193799018,9.86382978723,10.6431852986,10.370634355,222.298355622
2500,1.16551300673,1.16506097794,1.1647340569,11.0042553191,10.336906585,11.136849608,277.136591731
3000,1.13021905743,1.13601987843,1.13047032683,12.8340425532,11.9448698315,13.1860299359,333.309418797
3500,1.08686279029,1.09442966603,1.08559899979,16.5531914894,14.9310872894,16.393442623,388.580111101
4000,1.09728815774,1.10257322251,1.09482202086,15.8723404255,14.7779479326,16.2152530292,444.747543409
4500,1.04443012958,1.05664257319,1.04089561049,18.8255319149,17.0750382848,18.8168210976,499.262285302
5000,1.03385868622,1.048363483,1.02976745721,19.1914893617,17.3047473201,18.834640057,554.751325378
5500,1.02004551067,1.03375798778,1.014640178,19.9404255319,17.8407350689,20.5096222381,612.304496783
6000,1.01309303544,1.02625491454,1.0097415642,20.5191489362,19.2955589587,21.2401995723,670.305779049
6500,1.00127732064,1.01289415969,0.999815729564,22.1617021277,20.7503828484,22.0598717035,727.223007525
7000,1.01756634632,1.03061857416,1.010973021,21.4553191489,20.5972434916,21.8816821098,783.859057954
7500,1.04163554965,1.06069137907,1.03675639882,21.3957446809,19.3721286371,21.5074839629,839.443532426
8000,0.969905897511,0.980960373774,0.964002683564,24.4765957447,23.7366003063,25.0534568781,897.061472874
8500,0.955183735646,0.971458694682,0.951480382932,25.0723404255,24.1194486983,25.9800427655,961.743359774
9000,0.947012401408,0.962537919267,0.944363778291,25.3531914894,23.7366003063,25.6593014968,1019.73329102
9500,0.939249221575,0.955044867288,0.937636216683,26.3319148936,25.1148545176,26.2473271561,1083.61552435
10000,0.942155399518,0.958840555904,0.940125853652,26.5191489362,24.7320061256,26.7106200998,1137.98405914
10500,0.928023739811,0.946900824265,0.928441630265,27.9489361702,26.4931087289,28.1183178902,1197.13157865
11000,0.920735059392,0.938453859729,0.92046435382,28.5361702128,26.7228177642,28.4390591589,1255.4383339
11500,0.905359267812,0.920498393066,0.905169789179,29.2085106383,27.8713629403,28.9558089808,1312.66768169
12000,1.15405451299,1.18739641442,1.15201086502,19.9319148936,18.8361408882,20.1176051319,1370.16276849
12500,0.895465115516,0.912405379103,0.894270166046,29.8638297872,28.4073506891,29.6685673557,1430.90065785
13000,1.08095271878,1.0921900039,1.0822781004,22.3914893617,21.1332312404,21.846044191,1487.55425109
13500,0.883460855969,0.90362368068,0.884333646804,30.3234042553,29.0964777948,30.0962223806,1543.32978209
14000,0.879440329745,0.900244731683,0.878226319908,30.9787234043,30.0153139357,30.737704918,1599.2925842
14500,0.871546929296,0.893664872869,0.871216564218,31.5404255319,29.8621745789,31.6642908054,1654.19616165
15000,0.865666872957,0.891773057403,0.867378582908,32.1191489362,29.7090352221,31.8424803991,1709.94318339
15500,0.878937802714,0.897053885572,0.879284296813,32.2468085106,30.6278713629,32.1632216679,1766.55370098
16000,0.85778024203,0.877476988067,0.860150457301,33.4638297872,30.7810107198,33.1789023521,1907.48627407
16500,0.844328413503,0.865127436979,0.845785036618,34.0340425532,30.9341500766,33.7847469708,1961.91997728
17000,0.840336340841,0.861344359224,0.841360316113,34.4425531915,31.3169984686,34.3371347113,2018.63280145
17500,0.833077950039,0.852736877183,0.835596874275,34.8085106383,33.0015313936,34.4084105488,2095.91267449
18000,0.827171401927,0.846120161711,0.830190128691,35.4553191489,33.3078101072,34.6222380613,2170.36891761
18500,0.821035348245,0.838608371994,0.823241629921,35.9319148936,33.843797856,35.5310049893,2245.30679844
19000,0.814840173907,0.83290485019,0.816582143375,36.7404255319,34.4563552833,36.1546685674,2320.1088032
19500,0.811126857284,0.827429615756,0.812792380568,36.9957446809,35.0689127106,36.1012116892,2394.43460086
20000,0.80515976871,0.822371273129,0.808578073133,37.7021276596,35.7580398162,36.8674269423,2468.91881393
