iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,1.63271461875,1.64254290495,1.63463755341,5.54042553191,5.2067381317,5.00712758375,0.124890845
100,1.45057877727,1.45364126366,1.45642808595,6.53617021277,6.202143951,6.45046329294,16.253054506
300,1.34228406777,1.35912861388,1.3412580073,6.94468085106,6.50842266462,6.45046329294,46.520193543
500,1.20810022406,1.20872204758,1.20514626407,6.04255319149,6.81470137825,6.05844618674,76.910910995
1000,1.14206977084,1.14442678022,1.14111563838,8.91914893617,9.18836140888,8.74910905203,152.864131319
1500,1.10528153114,1.10538119808,1.10666747666,10.8255319149,10.9494640123,10.6200997862,228.595798745
2000,1.06476552808,1.06456864595,1.06512052038,12.6468085106,12.6339969372,12.2772630078,303.972709281
2500,1.03619062079,1.03968857259,1.03695328152,14.9361702128,14.854517611,15.1104775481,378.942313027
3000,1.01060660779,1.01351736649,1.01145209033,16.9957446809,17.3813169985,16.9992872416,454.787310365
3500,0.980469420869,0.979700222435,0.98397935835,19.7531914894,20.2909647779,19.3692088382,530.176044679
4000,0.959713508077,0.959666454641,0.964357125217,21.0638297872,20.9800918836,20.5987170349,605.190890386
4500,0.948054346765,0.948356281248,0.954154601514,22.5021276596,23.8131699847,21.4005702067,680.08452027
5000,0.928941507863,0.931570816153,0.935968522523,23.4638297872,24.0428790199,22.6835352815,755.151642806
5500,0.916944118725,0.922637422882,0.923344040258,24.7744680851,25.1148545176,23.8239486814,830.028397182
6000,0.911905010935,0.915919659514,0.915935278261,26.0425531915,25.8805513017,26.0869565217,904.683200457
6500,0.885756710823,0.897090255604,0.891867054067,28.3234042553,28.1010719755,27.726300784,979.571120412
7000,0.872993881825,0.889042252551,0.878032217947,29.5829787234,29.2496171516,29.3300071276,1054.55675656
7500,0.859024460418,0.876010140366,0.86458408414,30.5787234043,29.7856049005,30.11404134,1129.51032961
8000,0.844696435343,0.86224845573,0.851776274156,31.6425531915,30.6278713629,31.1475409836,1204.33445957
8500,0.833059676382,0.851334531471,0.839086898529,33.0638297872,31.9295558959,32.4839629366,1278.96784022
9000,0.842137820416,0.862220395079,0.848365576838,33.5234042553,31.2404287902,33.0719885959,1353.91419749
9500,0.829138390666,0.844381105322,0.836703311566,33.4638297872,32.4655436447,32.5196008553,1429.28518932
10000,0.834010584586,0.849472036107,0.83701504411,33.8978723404,33.1546707504,33.3927298646,1504.76361509
10500,0.79448751128,0.815320425841,0.800401127297,36.9276595745,35.4517611026,35.9408410549,1579.31882142
11000,0.786761466903,0.804190300462,0.79267962616,38.1276595745,36.6003062787,37.0277975766,1653.89646411
11500,0.779309138828,0.79837815043,0.786220740951,38.5106382979,37.0597243492,37.7049180328,1728.5126302
12000,0.772041961476,0.789384358945,0.776791460288,39.6,38.2848392037,38.7918745545,1804.26978897
12500,0.762513948436,0.777706422594,0.770366935562,40.570212766,39.4333843798,39.2195295795,1879.35833242
13000,0.751527726222,0.765680744406,0.758685076611,41.6255319149,40.4287901991,40.5559515324,1954.8761224
13500,0.745137325192,0.759972281557,0.751855867074,42.2468085106,40.8882082695,41.2330719886,2030.14420921
14000,0.73818344882,0.754473686758,0.746474585945,42.8085106383,40.8882082695,41.6607270135,2104.81012287
14500,0.729221705084,0.745155314344,0.738587876107,43.3106382979,42.2664624809,41.9101924448,2180.29180894
15000,0.793465388108,0.813505873621,0.801150836475,41.3106382979,40.5053598775,40.4668567356,2255.4955636
15500,0.794624175968,0.804243056382,0.805979376516,38.6808510638,37.6722817764,38.2216678546,2331.06770515
16000,0.70697413891,0.724472859872,0.715907144097,45.0808510638,43.6447166922,44.1553813257,2406.32681889
16500,0.706061511951,0.720246120876,0.71637932668,45.4042553191,43.7212863706,44.2266571632,2481.26396019
17000,0.692034453281,0.711417317038,0.702472835667,46.570212766,45.0995405819,45.1354240912,2555.97275776
17500,0.688869577018,0.707473178437,0.699324342249,46.8765957447,44.9464012251,45.8303635068,2630.86505074
18000,0.682529337859,0.70244204756,0.692306661997,47.3106382979,45.482388974,46.079828938,2706.416305
18500,0.674398369344,0.691133609247,0.685368596956,48.0340425532,46.8606431853,46.988595866,2782.13127671
19000,0.669067866585,0.692777756558,0.679074658236,48.485106383,45.865237366,47.5231646472,2857.25639795
19500,0.693077018025,0.717676548103,0.702153517476,47.7106382979,45.7120980092,46.5787598004,2932.66499667
20000,0.688126877706,0.705336323249,0.697460409378,46.9361702128,46.3246554364,46.1332858161,3007.52923267
20500,0.749664456464,0.761124134462,0.761880128865,46.1276595745,44.7166921899,44.3870277976,3082.09719745
21000,0.65253552957,0.670743990301,0.663054521005,50.2638297872,48.8514548239,49.0734141126,3156.75424724
