iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,1.79659539075,1.80038227868,1.80251853898,4.06808510638,4.2113323124,4.04490377762,0.0668813269999
100,1.61019917744,1.61763827096,1.61352370927,1.94042553191,1.76110260337,1.85317177477,6.508472167
300,1.62968553776,1.62351570046,1.63181639519,1.94042553191,1.83767228178,2.2273699216,20.38220632
500,1.41341546643,1.41200972903,1.41994117856,2.35744680851,2.22052067381,2.10263720599,34.04531819
1000,1.3058159401,1.30710713419,1.30818143336,4.98723404255,5.13016845329,4.63292943692,68.264556858
1500,1.46482413199,1.46914359145,1.46253597057,5.69361702128,5.66615620214,5.41696364932,105.666000139
2000,1.19771354901,1.19599313661,1.19918768941,9.33617021277,9.3415007657,8.94511760513,160.890598294
2500,1.15080219871,1.15325159004,1.15220738246,10.5617021277,10.6431852986,10.0498930862,197.641005462
3000,1.12555884842,1.13215283713,1.12818330009,12.2468085106,11.7917304747,11.6892373485,233.102757127
3500,1.09753617774,1.09893395624,1.10043619319,13.7446808511,13.3996937213,13.5424091233,268.115024061
4000,1.07000745272,1.07053757752,1.07167617253,16.7319148936,16.156202144,16.1974340699,303.00845824
4500,1.04864335937,1.04628345943,1.04846575317,18.0170212766,17.8407350689,17.8011404134,336.596616271
5000,1.033604002,1.03972238426,1.03537812768,18.6723404255,17.6875957121,18.3713471133,370.711969705
5500,1.0145545787,1.0139306865,1.01653261105,19.1574468085,19.1424196018,18.7277263008,404.432518226
6000,1.20098381023,1.20434995647,1.20683708468,16.2212765957,16.3093415008,15.6450463293,438.167646216
