iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,1.9192149678,1.92005566117,1.91937338248,4.03404255319,3.98162327718,4.02708481825,1.637339538
10,1.60489441953,1.59848334631,1.61048750202,2.8085106383,2.83307810107,2.35210263721,16.087290183
20,1.91218033864,1.91251698667,1.91206401413,3.88085106383,3.90505359877,3.88453314326,31.668401963
30,1.68512734425,1.67878526064,1.68141552119,5.16595744681,4.90045941807,5.27441197434,46.645093481
40,1.70274215828,1.67050128798,1.70275759639,2.99574468085,4.36447166922,3.06486101212,62.342459244
50,1.76237849766,1.76762307589,1.75993175455,4.24680851064,3.82848392037,4.16963649323,77.831147188
60,1.57746649953,1.57359371609,1.57863162294,1.05531914894,1.14854517611,0.944404846757,95.555353662
70,1.72011302894,1.70994731952,1.71739261088,5.08936170213,5.43644716692,4.98930862438,112.695159614
80,1.72312171208,1.72315195952,1.72397910079,4.31489361702,4.28790199081,4.49037776194,130.810817975
90,1.77696947516,1.76666780915,1.78052824288,3.74468085106,3.90505359877,3.51033499644,150.717993645
100,1.80253822196,1.80707493025,1.80398440695,3.67659574468,3.59877488515,3.67070563079,171.548427449
110,1.7359371507,1.73073467815,1.73366527845,3.6,3.82848392037,3.63506771205,192.678490622
120,1.84356454697,1.83580182276,1.83995754296,4.0085106383,4.28790199081,4.06272273699,216.886406698
130,1.55085435654,1.54579470695,1.5511495659,3.42127659574,3.06278713629,3.18959372773,239.626898162
140,1.60182272463,1.62168199573,1.59273154788,5.55744680851,4.74732006126,5.73770491803,262.473540161
150,1.56046179383,1.57202662908,1.55136910695,5.94893617021,5.35987748851,6.30791161796,284.841949804
160,1.53871489649,1.55084044291,1.5335423439,3.54893617021,2.75650842266,4.1874554526,307.191681148
170,1.60278102223,1.62053968283,1.59817173768,3.5914893617,3.52220520674,4.16963649323,328.274469725
180,1.51960004438,1.53205882266,1.51944773822,3.95744680851,3.06278713629,4.09836065574,349.687975695
