iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,1.89322194847,1.89094663876,1.8957872068,3.76170212766,3.82848392037,3.74198146828,0.076050097
100,1.74605477485,1.7434436588,1.74149244903,3.14893617021,3.67534456355,3.24305060584,8.915143522
300,1.54221251832,1.54758038066,1.54327070845,3.92340425532,3.75191424196,3.83107626515,25.693904081
500,1.44666246765,1.44806117447,1.45151909017,3.84680851064,3.59877488515,3.72416250891,42.389404459
1000,1.32972789696,1.33226135697,1.33044070836,5.00425531915,5.13016845329,4.98930862438,83.36162736
1500,1.24962396143,1.2453623938,1.24896675864,6.08510638298,6.50842266462,5.93371347113,120.085350242
2000,1.20177707075,1.19979386686,1.20420800075,6.8085106383,7.04441041348,7.10976478974,156.823785742
2500,1.16525839749,1.1631732761,1.16884865714,9.05531914894,8.80551301685,8.87384176764,190.984120034
3000,1.14002882639,1.14256958063,1.14202966955,9.36170212766,9.26493108729,9.64005702067,225.710594089
3500,1.11818350327,1.12227559644,1.11838165892,10.3914893617,9.64777947933,9.99643620813,258.007958734
4000,1.09740178202,1.09747144316,1.09897861033,11.5744680851,10.719754977,11.1903064861,292.388917484
4500,1.06726244981,1.07075798344,1.06812836767,14.0255319149,13.2465543645,13.9522451889,326.336326051
5000,1.21341843129,1.20858201015,1.21313369643,11.7446808511,11.4854517611,11.4754098361,358.850729429
5500,1.03475362795,1.03919016707,1.03294987828,16.0936170213,15.3905053599,15.965787598,392.862606693
6000,1.01853965683,1.02582237575,1.0188311582,17.5659574468,16.6156202144,17.4091233072,426.973168367
