iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,1.69932489145,1.69082952883,1.69387584319,2.84255319149,3.21592649311,2.88667141839,0.0774842640001
100,1.76923889622,1.75210134511,1.7633339191,3.32765957447,3.90505359877,3.49251603706,6.429077004
300,1.44495630828,1.44536793268,1.4532153636,3.79574468085,3.75191424196,3.63506771205,20.376479327
500,1.37120015158,1.37212572918,1.37522226523,4.36595744681,4.28790199081,4.27655024947,33.612613393
1000,1.2450544057,1.24178052644,1.25334769991,6.12765957447,5.97243491577,5.6307911618,67.432227508
1500,1.13486649758,1.13389661986,1.13876875908,11.5914893617,11.4088820827,11.617961511,101.938256297
2000,1.11121016505,1.10964568086,1.11745558047,12.1276595745,11.7917304747,11.6714183892,135.030101013
2500,1.06915769053,1.07670092714,1.07300613057,14.9957446809,13.7059724349,14.5046329294,168.513205899
3000,1.0484377674,1.06048067786,1.057861291,15.9744680851,14.854517611,15.1461154669,202.291872604
3500,1.02932347846,1.04205039886,1.0382723421,17.6425531915,16.4624808576,17.0349251604,234.691715018
4000,1.01619709914,1.02664640989,1.02411512346,18.4085106383,17.4578866769,17.7120456165,268.335746391
4500,1.00637072459,1.01528081237,1.01402649164,19.3617021277,18.606431853,18.3357091946,300.836390084
5000,0.997009979314,1.00745230623,1.00312386953,19.8893617021,19.2955589587,19.2088382038,334.504786364
5500,1.00307908112,1.01135525179,1.01032952386,19.6340425532,18.989280245,18.3178902352,368.459798688
6000,0.980531197489,0.989256760529,0.986212788349,21.2425531915,20.8269525268,20.7056307912,402.468926502
