iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,1.89183851387,1.89112425865,1.88962660385,4.16170212766,4.134762634,4.20527441197,0.0779194630004
100,1.67181064968,1.6679723268,1.67540852549,4.09361702128,4.134762634,3.75980042766,8.876413615
300,1.39529524162,1.39660461919,1.40136667896,5.95744680851,6.202143951,5.75552387741,27.457259158
500,1.35356447395,1.34723839249,1.35914926498,7.1829787234,7.73353751914,6.91375623664,46.1515387
1000,1.20827287212,1.20973390546,1.20959921893,9.14042553191,9.4180704441,9.28367783321,92.39545798
1500,1.13361843387,1.13561970991,1.14058824474,12.7404255319,11.7917304747,12.3663578047,140.539650632
2000,1.09811169323,1.10390913042,1.09724150234,13.6595744681,13.6294027565,14.3264433357,192.959428027
2500,1.06849663063,1.07361821894,1.07233870155,16.7404255319,15.7733537519,16.3578047042,247.363444377
3000,1.05792874342,1.06546148746,1.06268639723,16.9106382979,16.3093415008,16.3578047042,301.326906957
3500,1.04253163216,1.05031877874,1.04994458231,18.6127659574,18.3001531394,17.7298645759,356.819025863
4000,1.02523107978,1.0315975579,1.03461769751,19.0638297872,17.6110260337,18.0149679259,411.150213736
4500,1.00832192721,1.01546975192,1.01663298478,20.0085106383,19.8315467075,19.0484675695,465.596104811
5000,1.02720178173,1.03321729883,1.03207652976,21.0808510638,19.8315467075,20.2245188881,516.037089201
5500,0.986062355986,0.995225961333,0.992000353686,22.1106382979,21.3629402757,21.5431218817,563.446524774
6000,0.975849253104,0.984638180122,0.98398379354,22.7829787234,20.7503828484,21.8638631504,609.460692357
6500,0.963938100572,0.969568816888,0.972433107656,23.3872340426,22.2052067381,22.3984319316,656.345732043
7000,0.954600976862,0.96393154248,0.963906235684,24.2382978723,22.2817764165,23.1290092659,703.164685681
7500,0.944587113607,0.950465086073,0.953112100522,24.5617021277,23.5834609495,23.5744832502,749.978977298
8000,0.938128789699,0.946379892953,0.946360292364,24.9957446809,23.9663093415,24.0021382751,796.552312385
8500,0.929961629353,0.938863673996,0.939330093322,25.5063829787,24.8851454824,24.4297933001,843.782147726
9000,0.919881205964,0.926953774572,0.929984176431,25.7787234043,24.9617151608,24.1803278689,888.999635358
9500,0.909952751101,0.918810437698,0.918765177991,26.1276595745,24.808575804,24.8930862438,934.397414417
10000,0.897719043146,0.907067884164,0.907286870701,27.6340425532,26.7228177642,26.3186029936,979.262139662
10500,1.4687129688,1.48346551437,1.48095808297,13.8638297872,13.2465543645,13.5602280827,1024.1025819
11000,0.887105932801,0.896218526499,0.896858170419,28.229787234,27.258805513,26.817533856,1069.76163418
11500,0.919410970353,0.92560853636,0.931006036009,26.5446808511,26.2633996937,24.9821810406,1114.97727347
12000,0.8924793802,0.897012821123,0.901806409456,27.4638297872,27.3353751914,26.2651461155,1159.83210803
12500,0.862719913976,0.866985105974,0.872247260357,30.9617021277,30.2450229709,29.4012829651,1204.85729326
13000,0.855857094471,0.859012354911,0.866166614948,31.7957446809,31.5467075038,30.4169636493,1250.09687311
13500,0.847511532899,0.853382457091,0.857948543489,32.4170212766,31.6998468606,30.8446186743,1295.57872076
14000,0.840159844459,0.844756066067,0.850549517109,32.9446808511,32.2358346095,31.4148253742,1341.07262712
14500,0.834103904604,0.840781264306,0.846006425119,33.9063829787,32.2358346095,32.2879543835,1386.54292688
15000,0.828657025131,0.837189880825,0.840408682227,34.3914893617,32.8483920368,32.4126870991,1431.91708456
15500,0.81045838134,0.81870802343,0.820854543934,35.7787234043,34.6860643185,34.6222380613,1479.39911936
16000,0.802954213542,0.808287534038,0.814557688356,36.9446808511,35.0689127106,35.085531005,1528.37336922
16500,0.80140623498,0.804891699848,0.810384868605,37.370212766,35.528330781,35.9764789736,1576.49435977
17000,0.785711197088,0.787851280144,0.795424491844,38.4595744681,37.2894333844,36.9208838204,1624.60557797
17500,0.8507596141,0.857214585488,0.856128054148,34.2127659574,34.1500765697,32.697790449,1675.8305203
18000,0.772422595137,0.781573420524,0.783571937433,40.3063829787,39.1271056662,38.6671418389,1723.17553782
18500,0.753670779324,0.751610611835,0.762721948129,41.6425531915,41.6539050536,40.7163221668,1776.85823139
19000,0.743755760283,0.747350402266,0.751404551034,42.3574468085,41.8070444104,41.393442623,1823.53557344
19500,0.73070062089,0.740911254227,0.736472449238,43.1319148936,42.5727411945,42.0705630791,1873.81380181
20000,0.719977582241,0.731844773088,0.725594854104,44.6382978723,43.6447166922,43.3178902352,1924.88284264
