iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,1.65791317217,1.65645017193,1.65661021456,5.30212765957,5.35987748851,5.38132573058,3.394490319
100,1.62814889542,1.62884349983,1.63274954258,4.51063829787,4.44104134763,4.25873129009,365.221427744
300,1.13133686299,1.12698799669,1.13072357438,3.05531914894,3.36906584992,3.10049893086,1177.72961946
500,0.994906475934,0.993533727445,0.994907331959,2.02553191489,1.53139356815,2.0313613685,1929.32489712
1000,0.971382333874,0.970839701035,0.970515142225,2.83404255319,3.21592649311,3.2074126871,3752.57674331
1500,0.972326569532,0.971456259082,0.971943744654,2.97872340426,3.29249617152,3.51033499644,5586.84379417
2000,0.973449937728,0.972180716577,0.972961248174,2.75744680851,3.29249617152,3.22523164647,7499.98563959
2500,0.970935097403,0.970182082584,0.970580054562,3.12340425532,3.29249617152,3.26086956522,9372.72870355
3000,0.970022245581,0.969451299039,0.969948339119,3.6085106383,3.75191424196,3.86671418389,11275.4956318
3500,0.97017453024,0.96959003318,0.970284847017,3.52340425532,3.59877488515,3.84889522452,13184.6190049
4000,0.970236038631,0.969416936034,0.970126153488,3.6170212766,3.82848392037,3.93799002138,15101.9904
4500,0.969722713903,0.96861673577,0.969637425744,3.6,3.29249617152,3.83107626515,17092.3122183
5000,0.969717274063,0.968708482518,0.969601803334,3.76170212766,3.67534456355,3.97362794013,19406.5517327
5500,0.969047894498,0.968171897933,0.9690069876,3.82978723404,4.2113323124,3.83107626515,22077.5624796
6000,0.968700173825,0.968234200849,0.969055506797,3.92340425532,4.2113323124,3.86671418389,24823.3032828
