iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,1.47300498236,1.46649206704,1.47506998828,5.02978723404,5.58958652374,5.09622238061,2.41541402201
10,1.76298509856,1.77338885971,1.75724955823,3.53191489362,3.52220520674,3.77761938703,25.440474113
20,1.4790405878,1.47124954204,1.47331858324,5.48936170213,5.66615620214,5.84461867427,48.014964034
30,1.53926222944,1.52816762482,1.54112521134,5.28510638298,5.66615620214,5.06058446187,68.857506053
40,1.67558639135,1.67374230561,1.67788362545,4.16170212766,3.82848392037,4.00926585887,92.050584961
50,1.70991672615,1.70005915211,1.70894830791,3.35319148936,3.52220520674,3.4034212402,114.175793814
60,1.66332357767,1.65839409739,1.66871079541,4.20425531915,4.90045941807,4.24091233072,136.049026777
70,1.57005073712,1.57204336405,1.56523517042,3.75319148936,3.82848392037,3.84889522452,158.923869692
80,1.64875684374,1.66619658129,1.65667900444,3.82978723404,3.29249617152,3.72416250891,181.991162893
90,1.66788656998,1.67355269641,1.66998147236,3.93191489362,3.90505359877,4.02708481825,204.235746651
100,1.74871659871,1.7489375223,1.75132305854,1.9914893617,1.68453292496,2.12045616536,226.001229935
110,1.64489099867,1.65374024452,1.64677711905,4.66382978723,4.28790199081,4.63292943692,248.742302232
120,1.6383082422,1.6481370857,1.64729075266,4.23829787234,4.44104134763,4.24091233072,271.483570796
130,1.53334315721,1.53506874625,1.5341564303,4.13617021277,3.90505359877,3.81325730577,292.691520441
140,1.41361813945,1.41466460072,1.41686542631,7.44680851064,7.35068912711,7.3948681397,314.792617541
150,1.43313651302,1.43822545353,1.43929917349,7.73617021277,7.88667687596,7.51960085531,337.877818771
160,1.46144716124,1.46617519145,1.46521676171,6.4170212766,6.50842266462,6.32573057733,359.664567662
170,1.47986157868,1.4880970448,1.48137804261,5.48085106383,5.43644716692,5.54169636493,383.143381417
180,1.5864714802,1.59054476244,1.5922536624,5.79574468085,6.12557427259,5.71988595866,405.727791607
190,1.50021905701,1.51073073042,1.50803038889,5.45531914894,5.43644716692,5.3635067712,426.058998247
200,1.41932331724,1.41531891574,1.42022991388,5.55744680851,5.43644716692,5.55951532431,447.665091608
210,1.41538394987,1.41991681966,1.41746629787,7.24255319149,7.12098009188,7.05630791162,468.51469751
