iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,1.67356122875,1.66741114009,1.67764238673,3.25106382979,3.06278713629,3.27868852459,0.077743676
100,1.71366078436,1.71439616021,1.71732957276,3.34468085106,2.90964777948,3.29650748396,8.07058763001
300,1.75247211358,1.74772454516,1.74833068741,2.67234042553,2.75650842266,2.83321454027,23.946326543
500,1.65932209155,1.64529639212,1.65782004162,2.32340425532,2.60336906585,2.45901639344,40.035267638
1000,1.46507417027,1.45923835229,1.46442690775,3.37021276596,2.83307810107,3.06486101212,79.805571117
1500,1.31351449271,1.31324263986,1.31682256509,7.27659574468,7.35068912711,7.18104062723,119.831625621
2000,1.28242404688,1.28100594209,1.28802655527,7.14893617021,6.96784073507,6.78902352103,159.770862692
2500,1.26024369918,1.25894759494,1.26423835108,7.25106382979,6.89127105666,7.30577334284,199.856978124
3000,1.20616396901,1.20661206131,1.21118210954,9.32765957447,9.03522205207,9.10548823949,240.080552855
3500,1.18663724543,1.19237381531,1.19140671275,11.2170212766,9.95405819296,11.1724875267,280.185358545
4000,1.15899711537,1.15511551522,1.16445902342,11.6510638298,11.4088820827,10.9052031361,319.94022125
4500,1.14409198494,1.14331816495,1.14661760619,12.3744680851,11.9448698315,11.760513186,359.566106231
5000,1.13210258923,1.13197637865,1.13250234606,12.4425531915,12.2511485452,12.1525302922,399.35613533
5500,1.11982762268,1.11982253305,1.1200397852,12.7489361702,12.7105666156,12.4554526016,439.37786343
6000,1.11092253348,1.11259462922,1.11468534825,13.1914893617,14.0122511485,13.3285816108,479.355342293
6500,1.09673336808,1.10082614326,1.10046885716,14.6723404255,15.5436447167,14.7540983607,519.922845132
7000,1.07585282793,1.07780313534,1.08187243847,16.0255319149,17.0750382848,15.7341411262,560.30005774
7500,1.10182123652,1.10800813949,1.10918761485,16.1531914894,16.539050536,15.5559515324,600.263025404
8000,1.07602374776,1.07652342767,1.08132382474,16.7489361702,16.6921898928,16.3043478261,640.07600514
8500,1.03426867756,1.0341981525,1.04166182364,18.885106383,19.1424196018,18.5851746258,680.295476464
9000,1.02526826623,1.02662555033,1.03300711715,19.1574468085,19.3721286371,18.7277263008,720.212103634
9500,1.01098280562,1.01453324515,1.01903433616,20.4085106383,19.9846860643,20.2066999287,760.318562505
10000,1.09825246851,1.08956451235,1.10405231809,16.3659574468,16.2327718224,15.8766928011,799.964884216
10500,0.992494997878,0.998038763299,1.00336365308,21.6510638298,20.9035222052,20.937277263,840.441286461
11000,0.985341586077,0.993757730542,0.996763460886,22.8170212766,22.2052067381,22.4697077691,880.292457946
11500,0.974323812821,0.984074699577,0.987529796373,23.3531914894,22.4349157734,22.7013542409,920.691936841
12000,0.963328603655,0.97415860499,0.977031738364,24.2212765957,22.741194487,22.8082679971,960.661617948
12500,0.953159897064,0.965290491825,0.964116672893,24.9787234043,24.2725880551,24.0734141126,1000.55785049
13000,0.943636204497,0.957498215687,0.95290807117,25.5489361702,24.9617151608,25.3385602281,1040.45582553
13500,0.932646098654,0.944361083864,0.941869575774,26.3574468085,26.0336906585,26.1047754811,1080.58203163
14000,0.923065823473,0.933478321308,0.934239925056,27.1744680851,26.6462480858,26.336421953,1120.96146746
14500,0.912723431486,0.923843818822,0.921395238664,28.2382978723,27.3353751914,27.7084818247,1160.8251505
15000,0.9200356701,0.932113044672,0.929168568811,28.7829787234,28.4073506891,28.0826799715,1200.8050403
15500,0.896771848792,0.909212846861,0.906005772587,29.685106383,29.4793261868,29.4725588026,1241.31512584
16000,0.891436885391,0.905057833675,0.899727241844,30.2127659574,28.943338438,29.7933000713,1281.48656595
16500,0.885226079425,0.901809991652,0.893242937908,30.4340425532,28.943338438,30.1318602994,1321.71364333
17000,0.876333999358,0.89186301628,0.884324606933,31.0978723404,30.5513016845,30.8267997149,1361.56007142
17500,0.865920928923,0.881970056943,0.876047453888,31.7872340426,31.010719755,31.1475409836,1401.81606993
18000,0.861905070402,0.880225966503,0.872128139394,32.4595744681,31.1638591118,31.9493941554,1441.66163161
18500,0.848077577611,0.869516962322,0.860561883087,33.5829787234,32.2358346095,33.1610833927,1481.86443793
19000,0.84437495967,0.87185190274,0.857176665471,34.2978723404,33.1546707504,33.606557377,1522.3424871
19500,0.835332709248,0.860767103851,0.849002158417,34.9787234043,33.6906584992,34.2480399145,1562.5444378
20000,0.831494394066,0.855925234953,0.84451221184,35.6085106383,34.4563552833,34.6044191019,1602.58090751
20500,0.824666112472,0.85064954023,0.837758476404,36.0255319149,34.7626339969,35.1746258019,1642.95655455
21000,0.819013751947,0.844595566445,0.831766369338,36.7234042553,35.2220520674,35.5131860299,1683.14959421
21500,0.80551644146,0.834325786104,0.82071827621,37.6340425532,36.3705972435,36.5823235923,1724.10525449
22000,0.798025130401,0.82717304701,0.815199006289,38.4170212766,36.9065849923,37.0277975766,1764.18966782
22500,0.797796679975,0.828850096376,0.81562040198,39.029787234,36.4471669219,37.3129009266,1803.88697497
23000,1.18194008567,1.20722157174,1.18572464105,25.6170212766,23.7366003063,24.71489665,1843.93555859
23500,0.778057441654,0.809121488636,0.79641692915,40.570212766,37.9019908116,39.005702067,1884.1301678
24000,0.795726142796,0.823032476443,0.809043517435,39.514893617,37.0597243492,38.5245901639,1924.41558008
24500,0.777851826597,0.802646687658,0.796873667896,41.0723404255,39.663093415,39.8253741981,1964.66087552
25000,0.784191287185,0.808659848585,0.800092807174,41.2425531915,39.3568147014,39.7362794013,2005.34205471
25500,0.754657748608,0.77854480869,0.774009592617,42.9446808511,41.2710566616,41.5181753386,2045.16828558
26000,0.745935354881,0.772127728793,0.763802695052,43.4468085106,41.5773353752,42.1774768354,2085.54393149
26500,0.96866302946,1.00741611848,0.987134138749,34.2212765957,31.393568147,33.4105488239,2125.62851434
27000,0.747620477984,0.776784637019,0.766627703369,43.914893617,41.8070444104,42.3378474697,2165.6235195
27500,0.73700993375,0.764096026114,0.756091022756,44.5872340426,43.0321592649,43.1397006415,2205.8399911
28000,0.730245134652,0.759184019366,0.749149435189,45.2255319149,43.1087289433,43.6208125445,2246.35506976
28500,0.725622958723,0.752647710599,0.743897476776,45.5659574468,42.8024502297,44.1553813257,2287.77917185
29000,0.72007668059,0.74579059753,0.737697239613,46.085106383,43.9509954058,44.7968638632,2327.77199704
29500,0.715012438087,0.741219851858,0.731539149099,46.229787234,44.180704441,44.8325017819,2367.79917567
30000,0.724382488004,0.747144554053,0.742178437806,45.7787234043,44.4104134763,44.4939415538,2408.00344004
30500,0.70783254323,0.733317358367,0.724706068678,46.6212765957,45.1761102603,45.794725588,2448.08395762
31000,0.703723604793,0.728821622709,0.71997819616,47.1234042553,45.482388974,45.9550962224,2488.19341225
31500,0.700284525565,0.72257982193,0.716980855979,47.5063829787,46.248085758,46.5787598004,2528.39715097
32000,0.750085003387,0.77871744668,0.76547607509,44.170212766,42.4196018377,43.0506058446,2568.76505829
32500,0.746400200168,0.762398950764,0.76255230617,45.1319148936,44.1041347626,44.6543121882,2609.21920732
33000,0.69105801484,0.711119279026,0.709921197433,48.3574468085,47.0903522205,46.9529579473,2649.09865538
33500,0.68840441686,0.708937321328,0.707607893299,48.6638297872,47.8560490046,47.2558802566,2689.56020112
34000,0.686960970174,0.706922174757,0.706180709914,48.8936170213,47.6263399694,47.5053456878,2729.59626635
34500,0.684431233246,0.703310324813,0.703894487853,49.1914893617,48.315467075,47.6835352815,2769.77777293
35000,0.684938795517,0.702095753071,0.702386499349,49.2936170213,48.0857580398,47.7726300784,2810.14417214
35500,0.679473488457,0.702232123989,0.695213755127,49.5319148936,48.315467075,48.5744832502,2852.95333693
36000,0.680600024224,0.704196565266,0.697601540891,49.4468085106,47.8560490046,48.5032074127,2894.09331867
36500,0.682602124374,0.707148225256,0.700106576515,49.4127659574,47.7794793262,48.0042765502,2934.57505651
37000,0.671596105825,0.694449576399,0.690312478392,50.1276595745,49.0045941807,48.6992159658,2974.86368074
37500,0.749581597757,0.780178255463,0.765871674325,45.4382978723,42.8024502297,44.3157519601,3015.03367588
38000,0.725161606334,0.753839520033,0.742180722898,47.0893617021,44.7166921899,45.5452601568,3055.1849546
38500,0.662646849369,0.680617903169,0.684065626892,50.7659574468,49.2343032159,49.6436208125,3095.50096738
39000,0.659482763512,0.67966046063,0.68105763236,51.0042553191,49.8468606432,49.8752672844,3136.02675479
39500,0.656045475595,0.675989719679,0.677386353474,51.3446808511,49.9234303216,50.0712758375,3176.7955712
40000,0.656360192088,0.679850783563,0.677021103549,51.8468085106,50.0,50.5345687812,3216.90374526
40500,0.652539994112,0.674013449216,0.673698056219,52.0170212766,50.8422664625,50.5523877406,3256.80813281
41000,0.653340934873,0.671887878365,0.670851713205,52.1021276596,50.6891271057,51.0156806842,3296.95299561
41500,0.643663362864,0.660009379923,0.664747592561,52.7404255319,51.3016845329,51.3720598717,3336.87880806
42000,0.682632057554,0.708142931494,0.706771620039,49.7617021277,47.7794793262,48.1290092659,3376.67100747
42500,0.716432521999,0.733207790532,0.735296032201,47.4212765957,46.248085758,46.2758374911,3416.714714
43000,0.638197503069,0.656429772137,0.660828809353,52.8680851064,51.4548238897,51.1225944405,3456.817177
43500,0.636964534143,0.653801866134,0.658888737625,52.885106383,51.5313935681,51.1760513186,3496.92058095
44000,0.637045215728,0.653131299486,0.658434612816,52.8680851064,51.8376722818,51.4611546686,3536.76639351
44500,0.632970731559,0.650536432415,0.656378780202,53.1404255319,52.2205206738,51.3720598717,3576.57756589
45000,0.629595440097,0.646274554848,0.652310426932,53.5829787234,52.067381317,51.7106200998,3616.64445063
45500,0.627949775384,0.643687412687,0.651318770552,53.5829787234,52.2205206738,51.8888096935,3656.9910292
46000,0.629773941113,0.647012258064,0.653549605645,53.3361702128,51.9908116386,51.4255167498,3697.40507504
46500,0.657458848461,0.674572872095,0.678148763866,51.7191489362,50.4594180704,49.6792587313,3737.98524702
47000,0.620522870527,0.636491166551,0.643772875852,54.3319148936,52.8330781011,52.387740556,3777.88325847
47500,0.618907045712,0.635615495497,0.642585158312,54.6042553191,53.0627871363,52.4590163934,3817.85094562
48000,0.656766427791,0.675444201395,0.681730433875,52.3404255319,51.0719754977,50.5345687812,3857.8467677
48500,0.615546544398,0.633603847634,0.640519269349,54.7744680851,52.6799387443,52.5124732716,3897.46142567
49000,0.626062328679,0.643647205985,0.652653616289,53.7872340426,52.5267993874,51.6928011404,3937.38506155
49500,0.610721641371,0.632800760659,0.636734362232,55.2255319149,53.5987748851,53.0648610121,3977.1320958
50000,0.611566435488,0.633751162497,0.634945901032,55.1574468085,53.6753445636,53.2786885246,4017.07121452
