iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,1.69784468096,1.69694538145,1.70525053003,3.9914893617,4.05819295559,3.83107626515,0.0847449810026
10,1.71432179865,1.71194137778,1.72024345051,4.17872340426,4.44104134763,4.16963649323,0.921406405017
20,1.71246105962,1.71231585984,1.71686751979,4.28936170213,4.51761102603,4.20527441197,1.79258966601
30,1.68608148889,1.68878925819,1.69481903814,3.6,3.44563552833,3.33214540271,2.677452977
40,1.65644172463,1.65374423101,1.66556681306,3.48936170213,3.44563552833,3.29650748396,3.54633565401
50,1.65474195477,1.65258288469,1.66378262118,3.68510638298,3.36906584992,3.4034212402,4.37918894
60,1.63919956107,1.63927384937,1.6468045741,3.34468085106,2.98621745789,3.11831789024,5.18639220398
70,1.63842351443,1.63831001473,1.64597335162,3.35319148936,3.06278713629,3.13613684961,6.08427679298
80,1.61848529731,1.6133816784,1.62400928687,3.43829787234,3.21592649311,3.15395580898,6.95442239798
90,1.61820465761,1.61370939401,1.62376527417,3.42127659574,3.06278713629,3.10049893086,7.80988159098
100,1.61820461299,1.61370930343,1.62376523726,3.42127659574,3.06278713629,3.10049893086,8.69623481999
110,1.61329155853,1.60550979225,1.61757923493,3.62553191489,3.44563552833,3.49251603706,9.52520374101
120,1.61327963693,1.60550998874,1.61756682253,3.62553191489,3.44563552833,3.49251603706,10.342894455
130,1.61215950152,1.60406072594,1.61629711823,3.63404255319,3.36906584992,3.42124019957,11.232907907
140,1.64060039509,1.63380287358,1.64355146128,4.0170212766,4.51761102603,3.90235210264,12.096850926
150,1.6121564894,1.60405651205,1.61629308679,3.63404255319,3.36906584992,3.42124019957,12.98744749
160,1.60966514344,1.60120815566,1.61352087838,3.67659574468,3.44563552833,3.54597291518,13.875187667
170,1.57850193638,1.57221488249,1.58200503965,5.08085106383,4.90045941807,4.90021382751,14.756835054
180,1.56229666281,1.54461456114,1.56492460441,4.37446808511,4.2113323124,4.49037776194,15.613140183
190,1.56180167337,1.54392196615,1.56468805173,4.3829787234,4.2113323124,4.49037776194,16.452437266
200,1.55804387357,1.54499748173,1.56098979613,4.74042553191,4.74732006126,4.56165359943,17.308215034
210,1.55554697455,1.54205194723,1.55810517697,4.67234042553,4.90045941807,4.59729151818,18.158202091
220,1.55595843554,1.5425428513,1.55842111012,4.66382978723,4.82388973966,4.59729151818,19.048124522
230,1.53561496355,1.52922776318,1.53977574933,4.87659574468,4.74732006126,4.73984319316,19.938668179
240,1.53561496354,1.52922776316,1.53977574932,4.87659574468,4.74732006126,4.73984319316,20.821238301
250,1.54793662112,1.54123986352,1.5517620374,4.92765957447,4.82388973966,4.66856735567,21.680602338
