iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,1.58018973102,1.57327286348,1.57615744345,3.75319148936,3.90505359877,3.95580898076,0.918703048999
100,1.5053943243,1.49930346024,1.50528386977,4.20425531915,4.44104134763,4.1874554526,92.9362487
300,1.4032472873,1.39594767333,1.40212576629,5.77872340426,6.43185298622,6.022808268,276.485573278
500,1.38457196601,1.37581888163,1.38435528477,5.96595744681,6.202143951,6.32573057733,460.336592304
1000,1.39987438071,1.39434352328,1.39729109873,6.31489361702,6.81470137825,6.43264433357,920.245377349
1500,1.38103940283,1.36928082992,1.38530345065,6.05957446809,6.66156202144,6.2188168211,1393.17199875
2000,1.37938705354,1.3677661455,1.38117662902,5.94042553191,6.202143951,6.29009265859,1887.31718526
2500,1.39107101076,1.38172448589,1.39346601577,5.88936170213,6.202143951,6.11190306486,2348.22973864
3000,1.34436302432,1.3345062506,1.34874350407,5.89787234043,5.58958652374,6.00498930862,2808.17099412
3500,1.33117807278,1.31700326549,1.33300422555,5.95744680851,5.81929555896,6.20099786172,3271.77103793
4000,1.3336988493,1.32459007555,1.3323023439,5.55744680851,5.81929555896,5.61297220242,3732.30543205
4500,1.32627348278,1.31529990116,1.32724087772,6.0085106383,5.2067381317,6.48610121169,4192.1381761
5000,1.34772051488,1.34357152652,1.35332672341,5.91489361702,5.89586523737,6.27227369922,4652.63069608
5500,1.30154556607,1.29321434911,1.30585957511,6.23829787234,6.58499234303,6.34354953671,5115.11708516
6000,1.28600811307,1.27839620369,1.28837761962,6.05957446809,6.12557427259,6.29009265859,5575.67163841
