iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,1.65818457492,1.64700915383,1.65741882295,4.28085106383,4.59418070444,4.22309337135,0.112454952001
100,1.60495527753,1.59945095054,1.60354753809,2.88510638298,3.36906584992,2.86885245902,10.026693368
300,1.46703434794,1.45822504373,1.46417807147,1.78723404255,2.29709035222,1.71062009979,30.387636926
500,1.41666526073,1.41746833174,1.41415051043,2.85106382979,3.29249617152,3.10049893086,50.575090678
1000,1.31625743607,1.29895085734,1.3157089857,4.57021276596,5.89586523737,4.49037776194,100.866972919
1500,1.26958834608,1.25224294285,1.2717213456,4.51063829787,5.28330781011,4.54383464006,151.069038542
2000,1.23093335745,1.2170632095,1.23464916745,5.31063829787,6.89127105666,5.20313613685,202.287639492
2500,1.1743011113,1.16930974796,1.17689113148,8.7829787234,9.4180704441,8.78474697078,253.056622002
3000,1.14493661224,1.14116971582,1.1496814687,9.82127659574,9.72434915773,9.6222380613,303.457027612
3500,1.11226228646,1.11784916413,1.1147905166,12.6212765957,12.7105666156,12.5623663578,353.765625496
4000,1.09970659969,1.10704453283,1.10573343782,13.370212766,13.6294027565,13.1325730577,404.394041458
4500,1.07324490599,1.08415975165,1.07803966565,14.7659574468,14.854517611,14.5046329294,455.799989183
5000,1.05749202463,1.0645139657,1.06477063633,16.2468085106,16.4624808576,16.0370634355,505.662717625
5500,1.06172526668,1.06572651094,1.06928478708,15.9659574468,16.156202144,15.6272273699,556.134100006
6000,1.02955403427,1.03524710069,1.03903466789,18.1276595745,18.6830015314,17.4803991447,606.30945408
6500,1.01920995079,1.02519322394,1.02906946641,18.8425531915,18.2235834609,17.9971489665,657.0704881
7000,1.01686574111,1.02054777592,1.02395659045,18.7404255319,19.2189892802,18.1575196009,707.514125231
7500,1.00252290486,1.00723484249,1.0124891973,19.6085106383,19.9846860643,18.9950106914,759.217009213
8000,0.99056575348,0.994539281889,0.998856994526,19.9744680851,19.7549770291,19.3335709195,810.499927498
8500,0.970360656938,0.978773835514,0.979595784397,21.7872340426,20.7503828484,20.9907341411,860.914632117
9000,0.960823936746,0.9693137082,0.970132087411,22.3319148936,21.5160796325,21.3471133286,912.468313821
9500,1.00352624601,1.0118642966,1.0081097119,20.5446808511,20.3675344564,20.5452601568,963.474217746
10000,0.933769830129,0.939635941346,0.939684009291,24.8595744681,24.6554364472,23.948681397,1014.54514615
10500,0.997374125896,1.00248637182,1.00429253406,21.8212765957,20.7503828484,21.2936564505,1065.49301608
11000,0.921765416626,0.924787682703,0.928937848863,25.6680851064,25.8805513017,24.9109052031,1116.5332706
11500,0.909558638033,0.913313693346,0.916105731328,26.1957446809,26.1868300153,25.6058446187,1166.668431
12000,0.901901049456,0.905242201678,0.907754982118,27.029787234,27.0290964778,26.3007840342,1217.59261812
12500,0.89750681507,0.89781327673,0.903594186562,27.2170212766,27.4119448698,26.674982181,1268.70899212
13000,0.892783269295,0.894684807521,0.898189364253,27.6085106383,27.258805513,27.1382751247,1319.72301123
13500,0.886838232981,0.889459768163,0.892287196463,28.0595744681,27.7182235835,26.9422665716,1370.55982171
14000,0.875172264816,0.879769485459,0.881260476149,29.6680851064,28.943338438,28.8132573058,1420.87510915
14500,0.869097449195,0.875202568236,0.875323269266,29.6255319149,29.0199081164,29.0270848182,1471.35327721
15000,0.867396334795,0.880365598095,0.875361622422,29.9574468085,29.0199081164,29.2409123307,1522.24852956
15500,0.850183249153,0.856425381425,0.857310632555,31.3276595745,30.7044410413,30.4347826087,1572.95779021
16000,0.846897984335,0.855212550836,0.854335546533,31.9659574468,31.4701378254,31.1475409836,1624.00492145
16500,0.832616593251,0.846084416723,0.841271016916,33.4127659574,31.7764165391,32.6443335709,1674.67487023
17000,0.846023421548,0.856396361013,0.851625560151,32.8510638298,31.9295558959,32.6443335709,1725.35179243
17500,0.815779610315,0.829879831805,0.821458626029,34.7404255319,33.9969372129,34.5509622238,1775.71152199
18000,0.822415326839,0.83617074374,0.825450874013,34.7744680851,34.6094946401,34.9251603706,1826.48504367
18500,0.856603957573,0.868671161114,0.865536075357,32.2042553191,32.2358346095,31.6642908054,1876.88516655
19000,0.792879661929,0.806867686627,0.801843586001,36.570212766,36.0643185299,36.1903064861,1928.48032131
19500,0.796818318573,0.810129158404,0.805408198218,36.6978723404,35.911179173,37.0634354954,1979.18700774
20000,0.832787530094,0.848712820581,0.842147718442,35.8468085106,35.4517611026,36.1190306486,2029.68994519
20500,0.759171937057,0.775847795107,0.766564666089,40.229787234,37.7488514548,39.7006414825,2080.91555994
21000,0.749901318941,0.769702964122,0.757829824807,41.1319148936,40.045941807,40.680684248,2132.29246764
21500,0.739188602742,0.757006400093,0.746220515334,42.2468085106,40.8882082695,41.6429080542,2183.01195917
22000,0.735230909184,0.75054001513,0.741018456888,42.8255319149,41.2710566616,42.0883820385,2233.82702275
22500,0.725318463243,0.74467654044,0.734243441464,43.914893617,42.6493108729,42.783321454,2284.94181298
23000,0.717836700402,0.736310899829,0.725711511689,44.2723404255,42.5727411945,43.6029935852,2335.47377056
23500,0.713638049163,0.731614003055,0.720368715635,44.6042553191,43.415007657,43.5851746258,2386.11178935
24000,0.718188560839,0.733613974405,0.722257297302,44.3319148936,43.4915773354,43.9593727726,2437.24760797
24500,0.788057912985,0.803352934317,0.792153180492,39.8893617021,38.8208269525,39.4511760513,2488.5286603
25000,0.689135805535,0.704035086967,0.692250935161,47.2340425532,45.5589586524,46.4718460442,2539.4806615
25500,0.680546847765,0.69783745609,0.683501211277,47.7361702128,46.0183767228,47.8082679971,2590.10439948
26000,0.685964174649,0.70868956676,0.691719275193,46.8255319149,45.0995405819,45.9729151818,2640.50494163
26500,0.664269615283,0.68325918077,0.669495321144,49.2425531915,47.4732006126,48.4319315752,2691.2689054
27000,0.654957677855,0.671216668056,0.660234986169,49.9574468085,48.315467075,49.376336422,2741.65550239
27500,0.649362506639,0.665024850553,0.654463797296,50.2127659574,48.6983154671,49.71489665,2792.21795407
28000,0.644178014338,0.65791185984,0.649567447834,50.885106383,49.4640122511,50.1603706344,2843.42340971
28500,0.635399508748,0.64837404024,0.64279408714,51.3872340426,50.2297090352,50.6058446187,2894.41647781
29000,0.632789498952,0.64567587603,0.640626970328,51.7276595745,51.1485451761,50.5523877406,2944.95401445
29500,0.624350989399,0.640102900753,0.632016357822,52.7319148936,51.3782542113,51.4076977904,2996.01545778
30000,0.628442558546,0.646871480275,0.637581298756,52.5361702128,50.6891271057,51.0691375624,3046.939749
30500,0.614547228363,0.630051092908,0.623336630976,53.8893617021,52.1439509954,52.3164647185,3097.57493191
31000,0.609875366592,0.623784385768,0.618071131998,54.2042553191,52.2970903522,53.153955809,3148.18565488
31500,0.608375781192,0.62268033431,0.61453306318,54.3234042553,52.7565084227,53.4568781183,3199.19670953
32000,0.607609233661,0.626045521994,0.615691752185,54.6212765957,52.2205206738,53.5281539558,3249.54157687
32500,0.608269033472,0.621537464342,0.614820203135,53.8553191489,51.9908116386,53.0292230934,3299.87509489
33000,0.608723476229,0.628443651965,0.615473911384,54.1191489362,51.7611026034,53.7241625089,3350.55824869
33500,0.599601947041,0.619975924403,0.605282398927,55.3276595745,52.450229709,54.7220242338,3400.96959005
34000,0.584642093734,0.602239620834,0.592326872087,56.4680851064,55.0535987749,55.39914469,3450.91564239
34500,0.581212324478,0.599586324801,0.589979779801,56.9276595745,55.2067381317,55.6129722024,3505.21061427
35000,0.575978005522,0.594830465079,0.585482696131,57.3191489362,55.2067381317,55.9337134711,3556.45683757
35500,0.574419653293,0.591808247709,0.583697207029,57.5489361702,56.202143951,56.5039201711,3608.03994842
36000,0.570992348566,0.591054490504,0.581357558709,57.9404255319,55.7427258806,56.8424803991,3659.14192845
36500,0.575817551306,0.59483326073,0.585910818756,57.0638297872,55.1301684533,55.8446186743,3709.95307126
37000,0.565545900272,0.585907810251,0.577282179121,58.3404255319,56.3552833078,57.1275837491,3760.49534845
37500,0.569537481498,0.583965680062,0.579864853121,58.0936170213,56.1255742726,56.5751960086,3810.97736788
38000,0.558992598626,0.576700936335,0.570430198538,58.6723404255,56.7381316998,58.0185317177,3861.60126972
38500,0.550586012695,0.567151409994,0.562642330254,59.5489361702,57.886676876,58.5887384177,3912.24717727
39000,0.547161400242,0.567844320062,0.560728092999,59.9063829787,57.6569678407,58.749109052,3962.57511907
39500,0.542669887784,0.565587649969,0.556067501543,60.4680851064,58.0398162328,59.2658588738,4013.39786263
40000,0.541029757451,0.564937805369,0.555618500345,60.5191489362,58.3460949464,59.2836778332,4063.71470542
40500,0.537850846461,0.557126060816,0.553519629616,60.570212766,58.8820826953,59.4440484676,4114.14389962
41000,0.535771048424,0.554916354542,0.553423188956,60.7489361702,58.8820826953,59.2480399145,4164.15380679
41500,0.532467726327,0.550389672773,0.551348376659,61.029787234,59.4180704441,59.3905915895,4214.26418133
42000,0.539073529161,0.557589729202,0.555517270123,60.314893617,58.7289433384,58.5887384177,4265.41642544
42500,0.524652864389,0.545845141884,0.54218166122,61.9489361702,59.8009188361,60.3528153956,4316.15806605
43000,0.912056716773,0.940656526059,0.925774201955,40.6468085106,38.9739663093,40.0213827512,4366.00047722
43500,0.522511649463,0.547078046839,0.542359365759,62.629787234,60.336906585,60.994297933,4416.6289131
44000,0.515467628708,0.537015172826,0.533613845077,63.0127659574,61.1026033691,61.6535994298,4466.99352939
44500,0.515296753161,0.536116430776,0.534256518728,63.1659574468,60.8728943338,61.6535994298,4518.31877521
45000,0.513051726871,0.531848835623,0.532190015256,63.0978723404,61.4854517611,61.7070563079,4568.28628828
45500,0.574598524236,0.598578278767,0.590472642456,57.9234042553,56.202143951,56.6108339273,4618.98364892
46000,0.5058142783,0.526351534513,0.524245234593,63.914893617,61.7917304747,62.2059871703,4669.93133566
46500,0.506749337843,0.526698222141,0.524373819613,63.7957446809,62.4808575804,62.4198146828,4720.27496966
47000,0.504672271798,0.524980790565,0.52444858414,64.0425531915,62.787136294,62.2416250891,4770.63633532
47500,0.500617869786,0.520670406179,0.519483006137,64.4510638298,62.787136294,62.8652886671,4821.81561927
48000,0.518466981139,0.539313624533,0.537017734327,62.9106382979,60.8728943338,61.2259444048,4872.0494027
48500,0.503277890613,0.526527175264,0.524302160282,64.1021276596,62.2511485452,62.1347113329,4922.27739314
49000,0.49497216235,0.515151515851,0.512491191958,64.7914893617,63.2465543645,63.239486814,4972.98358576
49500,0.4905799656,0.509632928005,0.508730781098,64.9531914894,63.2465543645,63.5780470421,5023.50305907
50000,0.487830148904,0.505649364147,0.506749376369,65.3872340426,63.2465543645,63.9166072701,5074.07915383
