iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,1.67638588374,1.67328830198,1.6792536254,2.88510638298,2.75650842266,2.47683535282,0.116552652
100,1.52618212176,1.52141992382,1.52253282052,2.91914893617,2.83307810107,3.11831789024,16.398179557
300,1.445262862,1.44015641316,1.4409874201,3.74468085106,3.67534456355,3.92017106201,47.30720639
500,1.40491065551,1.39653383846,1.40101957622,2.83404255319,2.75650842266,3.5994297933,77.552719147
1000,1.25948402138,1.25348471158,1.25781337071,3.37021276596,3.82848392037,3.81325730577,152.467344422
1500,1.20370988586,1.19614536788,1.20441046,4.76595744681,4.97702909648,5.02494654312,228.072452469
2000,1.15738559167,1.15318190999,1.15906880795,7.63404255319,7.81010719755,7.7868852459,302.452246711
2500,1.11170373888,1.10953741346,1.11620678094,9.54893617021,9.87748851455,9.76478973628,376.815445315
3000,1.09540484558,1.0941134152,1.09917494186,10.7063829787,11.0260336907,10.6200997862,451.626223462
3500,1.08293330861,1.08320192056,1.08701711754,12.314893617,12.6339969372,11.8674269423,526.57023066
4000,1.05725274911,1.0571086301,1.06084188382,13.6255319149,13.9356814701,13.2216678546,600.926066727
4500,1.04344193873,1.04335550475,1.04604230813,14.629787234,14.7013782542,14.4868139701,675.578723001
5000,1.02271326384,1.02237530923,1.02423662055,16.3914893617,17.2281776417,16.0548823949,750.491806587
5500,0.99755467023,0.99935948822,1.00213948151,19.3531914894,18.606431853,18.7990021383,825.659462463
6000,1.01702851327,1.02163435617,1.02719845421,20.5787234043,19.2189892802,19.9394155381,900.533758098
6500,0.927599946251,0.930650534018,0.93306620227,25.8893617021,25.5742725881,25.3029223093,975.243226408
7000,0.917061391294,0.920121338348,0.924713765491,26.8425531915,26.2633996937,25.8909479686,1050.29388362
7500,0.878184200232,0.878336431585,0.885912580573,30.3234042553,29.2496171516,29.686386315,1125.8042462
8000,0.856847130855,0.856789186576,0.861785647375,32.3829787234,31.6998468606,32.0563079116,1200.78370934
8500,0.828206642482,0.830085897135,0.833089061492,35.4638297872,34.9923430322,35.1033499644,1275.1986159
9000,0.807580077167,0.816440491729,0.815656247226,37.4978723404,36.4471669219,36.7783321454,1349.63689069
9500,0.788970005197,0.798652184181,0.797658234192,39.1489361702,37.4425727412,38.4533143264,1424.66375642
10000,0.78046346539,0.791357269385,0.787805636326,39.5404255319,38.2082695253,39.3620812545,1499.80621793
10500,0.76927931482,0.780356562574,0.778338752303,40.8765957447,39.8928024502,40.2708481825,1574.71255619
11000,0.75247505533,0.764456193579,0.763570443057,42.3659574468,40.7350689127,41.4112615823,1648.98564693
11500,0.740606159129,0.753123102962,0.752438467756,43.4468085106,42.2664624809,42.5694939416,1723.57739066
12000,0.731273710919,0.74498367906,0.743601320839,44.6127659574,42.8790199081,43.9950106914,1798.9204245
12500,0.718703664018,0.733038012593,0.730374885314,45.9404255319,44.4869831547,45.2245188881,1874.37399724
13000,0.710308629718,0.726975701321,0.718990035028,46.5106382979,45.1761102603,46.3827512473,1949.18042909
13500,1.12117821583,1.13855309057,1.13547019403,27.3276595745,26.4165390505,26.1225944405,2025.00819993
14000,0.723926746479,0.737855755739,0.732335639327,45.829787234,43.5681470138,45.2423378475,2099.81153419
14500,0.691186997516,0.705029582595,0.700497501563,47.7617021277,45.865237366,47.2380612972,2174.75938478
15000,0.686712355252,0.70416379207,0.69529484625,48.4255319149,46.248085758,47.7191732003,2249.97052418
15500,0.678445185202,0.691912737747,0.688620643256,48.8,46.4012251149,48.0933713471,2325.06335192
16000,0.672573702294,0.690220649052,0.683961168151,49.0723404255,47.1669218989,47.9686386315,2400.2024496
16500,0.666429725099,0.681441101644,0.675857185208,49.8468085106,48.315467075,49.091233072,2475.58049338
17000,0.659990053116,0.673393040633,0.669394269149,50.3319148936,49.0811638591,49.4119743407,2550.48346097
17500,0.67252033052,0.687330841271,0.681436454662,49.429787234,47.932618683,48.6992159658,2625.22030472
18000,0.65202319614,0.665392193951,0.659499387975,51.0553191489,49.3108728943,50.3029223093,2700.77117612
18500,0.647255208751,0.658665921408,0.654184083644,51.4042553191,49.7702909648,50.5702066999,2776.2153975
19000,0.65722075895,0.666101967133,0.665291876777,50.3659574468,49.3108728943,49.6258018532,2850.70748967
19500,0.638042770562,0.650962142964,0.646298347658,51.8468085106,49.5405819296,50.9800427655,2925.71455298
20000,0.63534980621,0.648669070569,0.644697619026,52.2978723404,49.7702909648,51.2295081967,2999.46955677
20500,0.642125198729,0.650347553204,0.650218399341,51.6255319149,50.1531393568,50.6414825374,3074.49730198
21000,0.638034280738,0.64997949838,0.645387620834,52.2893617021,50.0765696784,51.3542409123,3149.05701845
21500,0.626214014865,0.640710299519,0.636019070847,52.9276595745,50.9954058193,51.7997148967,3223.8641102
22000,0.623741848746,0.638961103272,0.633253671774,53.0638297872,51.0719754977,51.9779044904,3298.63581484
22500,0.621243373867,0.635292055874,0.631541167479,53.4553191489,51.6079632466,52.1739130435,3373.21434502
23000,0.620355239816,0.633114663378,0.630411387264,53.2170212766,51.3782542113,51.9244476123,3448.3395112
23500,0.617150996099,0.629275390701,0.627784791177,53.7957446809,52.2970903522,52.2808267997,3517.86247806
24000,0.644189051195,0.655563082111,0.654664503326,51.1659574468,49.3108728943,50.1603706344,3584.71594955
24500,0.6119584373,0.624968737598,0.622109253627,54.170212766,52.2970903522,53.0648610121,3651.2729325
25000,0.610391514637,0.62222016305,0.620341398576,54.229787234,52.8330781011,53.2252316465,3717.55764563
25500,0.622971571191,0.632847350842,0.630113763513,53.1404255319,51.7611026034,52.7441197434,3783.38247928
26000,0.622948255932,0.628803420862,0.631513459716,52.9361702128,51.7611026034,52.2273699216,3849.54159045
26500,0.631589795911,0.646853991953,0.641032302397,52.8340425532,50.1531393568,51.817533856,3916.04209876
27000,0.603532339869,0.613310361049,0.612238532306,54.6638297872,52.8330781011,53.7419814683,3983.23710166
27500,0.602547097979,0.611846711779,0.611647802504,54.8595744681,53.1393568147,53.9379900214,4043.76706698
28000,0.600586484479,0.610265879525,0.610328213063,54.7489361702,53.0627871363,53.7598004277,4102.70140818
28500,0.60754603294,0.614434114241,0.619136438836,54.3319148936,53.5222052067,52.9044903778,4161.39338373
29000,0.596912133402,0.607184921772,0.607830348595,55.1489361702,53.751914242,53.8845331433,4219.90969974
29500,0.595842232031,0.608710033589,0.607277419494,55.2680851064,53.8284839204,53.9023521026,4278.72227501
30000,0.594114031234,0.605479641195,0.605350546959,55.3276595745,54.2113323124,54.4012829651,4337.11995225
30500,0.592685453641,0.601928875643,0.604401835644,55.5319148936,54.2879019908,54.3656450463,4395.59928482
31000,0.601502947124,0.606822165546,0.613213545712,54.8255319149,54.134762634,53.8132573058,4454.64569243
31500,0.589261910874,0.598159526846,0.602615358334,55.8212765957,54.7473200613,54.5260156807,4513.06603075
32000,0.587451324298,0.596218742902,0.60072004168,56.0255319149,55.2833078101,54.7576621525,4571.4872793
32500,0.58513672443,0.593823672977,0.596488413537,56.0425531915,55.8958652374,54.9893086244,4630.35251766
33000,0.584139234798,0.591789532517,0.596899124783,56.3659574468,55.6661562021,54.6507483963,4689.0422973
33500,0.581033770335,0.588710858667,0.593803152996,56.5106382979,55.6661562021,55.11404134,4747.4436268
34000,0.629017410724,0.637360826043,0.640137060936,53.2255319149,52.1439509954,52.1204561654,4806.36637466
34500,0.605435680838,0.611580484642,0.616553786306,55.3957446809,55.0535987749,54.1874554526,4865.15674453
35000,0.575732111358,0.583348309001,0.58873940871,57.4638297872,56.8147013783,55.7733428368,4924.54120365
35500,0.60122147132,0.603372445081,0.608536638649,55.4382978723,54.8238897397,54.6151104775,4983.1929827
36000,0.572423610452,0.579559506686,0.584227040238,57.7617021277,57.1209800919,56.2188168211,5041.83393412
36500,0.664107465376,0.66786038124,0.673066249202,50.4765957447,50.2297090352,49.4297933001,5100.09410998
37000,0.569252070038,0.574309265612,0.578050962777,57.8468085106,56.8912710567,56.5573770492,5158.75536614
37500,0.56649278897,0.571119467487,0.576788486958,58.0510638298,57.4272588055,56.9850320741,5217.9690206
38000,0.674058372837,0.672744511017,0.683002136594,52.170212766,51.9142419602,51.2295081967,5276.59124706
38500,0.563962442668,0.568527737164,0.574229141327,58.0255319149,58.3460949464,56.9493941554,5335.48990021
39000,0.589054098613,0.59092684474,0.600779693037,56.1446808511,55.8958652374,54.6329294369,5394.38400626
39500,0.564160920091,0.56574304111,0.577430296101,58.1361702128,58.0398162328,57.216678546,5453.17292319
40000,0.577440442589,0.575939772857,0.586144892614,57.1404255319,57.6569678407,56.5573770492,5512.34019222
40500,0.570154497741,0.5734009215,0.580233285357,58.1531914894,57.1975497703,57.0384889522,5571.84633366
41000,0.555536584101,0.556999884857,0.566400810421,59.0382978723,58.9586523737,57.7868852459,5630.32445507
41500,0.55740320754,0.556662049278,0.570616876847,58.6468085106,59.0352220521,57.5908766928,5689.28683224
42000,0.57246829501,0.570482260001,0.581967261079,57.5319148936,57.9632465544,56.7533856023,5748.06716179
