iterations,fitness,time,fevals
0,536.0,7.623099998e-05,11
10,536.0,0.00016497799993,21
20,532.0,0.000250310999945,31
30,530.0,0.000341901999946,41
40,528.0,0.000467625999931,51
50,526.0,0.000562061999858,61
60,524.0,0.000639999999862,71
70,520.0,0.000712817999897,81
80,520.0,0.000799288999929,91
90,524.0,0.000880639999991,101
100,528.0,0.000973938000016,111
110,534.0,0.00107064899998,121
120,534.0,0.00115484499997,131
130,536.0,0.001240747,141
140,540.0,0.00132949400006,151
150,540.0,0.00141880900014,161
160,542.0,0.00150186700023,171
170,546.0,0.00159744000018,181
180,552.0,0.00168391100021,191
190,552.0,0.00177152000026,201
200,556.0,0.00185514600025,211
210,560.0,0.00194218600018,221
220,562.0,0.00202581300016,231
230,564.0,0.00211797300017,241
240,566.0,0.00220501300021,251
250,568.0,0.00228750200017,261
260,572.0,0.00237340400008,271
270,576.0,0.00245532400004,281
280,580.0,0.00254805300006,291
290,582.0,0.00262997200002,301
300,584.0,0.00271814899997,311
310,584.0,0.00280632599993,321
320,588.0,0.00290815699987,331
330,590.0,0.0029951969999,341
340,590.0,0.00309702799996,351
350,590.0,0.00317325899994,361
360,592.0,0.00325802299994,371
370,592.0,0.00335985399988,381
380,592.0,0.00344404999987,391
390,592.0,0.00352938299977,401
400,594.0,0.0036152849998,411
410,598.0,0.00368980999974,421
420,600.0,0.00377002299967,431
430,602.0,0.0039685649997,441
440,602.0,0.00405844899967,451
450,606.0,0.00414036899974,461
460,608.0,0.00423195999974,471
470,612.0,0.00431843099977,481
480,614.0,0.00439921299972,491
490,616.0,0.00452778199963,501
500,618.0,0.00463302699961,511
510,618.0,0.0047308759996,521
520,618.0,0.00481905299955,531
530,620.0,0.00491121299956,541
540,620.0,0.00499654599957,551
550,620.0,0.0050830159995,561
560,622.0,0.00517119399956,571
570,624.0,0.00525083799948,581
580,624.0,0.00533105099953,591
590,626.0,0.00542832999952,601
600,628.0,0.00552731599953,611
610,632.0,0.00560525399953,621
620,632.0,0.00568831199951,631
630,632.0,0.00576909399956,641
640,632.0,0.00585556499959,651
