iterations,fitness,time,fevals
0,26.0,0.00103594500001,469
10,26.0,0.00941737300013,836
20,26.0,0.0101882169999,1200
30,32.0,0.0109266339998,1574
40,36.0,0.0116178329997,1940
50,36.0,0.0122561259996,2303
60,41.0,0.0129006759996,2660
70,37.0,0.0135315729997,3020
80,37.0,0.0141601939997,3390
90,38.0,0.0147615079998,3760
100,37.0,0.0154242629997,4126
110,37.0,0.0161052219999,4496
120,37.0,0.0167190519999,4867
130,37.0,0.0173482419998,5240
140,38.0,0.0183876009999,5612
150,43.0,0.0190554749997,5982
160,43.0,0.0199224609999,6345
170,44.0,0.0205891979999,6705
180,43.0,0.0212291979999,7070
190,43.0,0.0218902459999,7437
200,44.0,0.0225342270001,7802
210,45.0,0.0231907240002,8174
220,44.0,0.0238665630002,8535
230,44.0,0.0245554870003,8902
240,43.0,0.0251824010004,9276
250,44.0,0.0258519820002,9644
260,44.0,0.0264982380002,10007
270,45.0,0.0271382370001,10382
280,44.0,0.027777667,10746
290,44.0,0.028439852,11110
300,44.0,0.029088384,11483
310,44.0,0.0297226940002,11851
320,45.0,0.0304173060003,12214
330,45.0,0.0310903010004,12584
340,45.0,0.0317689850006,12945
350,46.0,0.0324453930007,13313
360,45.0,0.0334216050007,13685
370,46.0,0.0340985820008,14049
380,46.0,0.0347493900006,14422
390,46.0,0.0354622060006,14782
400,46.0,0.0367484620008,15158
410,46.0,0.0381678380006,15527
420,46.0,0.0390126370005,15893
430,47.0,0.0397766530007,16262
440,47.0,0.0404223410007,16628
450,47.0,0.0416989260007,16995
460,47.0,0.0424828540008,17365
470,47.0,0.0431188710008,17731
480,48.0,0.0437645590007,18098
490,47.0,0.0443829400008,18466
500,47.0,0.0449979080008,18832
510,47.0,0.0456054810006,19198
520,48.0,0.0462278450007,19565
530,48.0,0.0469019770007,19937
540,48.0,0.0475783850009,20309
550,48.0,0.0488572460008,20674
560,48.0,0.0494653880007,21033
570,48.0,0.0501002670007,21405
580,51.0,0.0507368530007,21775
590,51.0,0.0514274830007,22146
600,52.0,0.0520919440007,22513
610,51.0,0.0527427520008,22870
620,51.0,0.0534242800006,23236
630,51.0,0.0541194610007,23606
640,52.0,0.0547731140009,23968
650,52.0,0.0554444020008,24333
660,52.0,0.0562892010009,24695
670,51.0,0.0601724310011,25064
680,52.0,0.0608289280012,25431
690,53.0,0.0614933890013,25802
700,52.0,0.0621521610012,26163
710,53.0,0.0627847640012,26531
720,52.0,0.0634378480011,26905
730,53.0,0.0640897940011,27271
740,51.0,0.0647280860012,27637
750,51.0,0.0653487430011,28011
760,52.0,0.065986466001,28377
770,51.0,0.0666276030011,28741
780,53.0,0.067272722001,29107
790,52.0,0.067941166001,29476
800,51.0,0.068610748001,29840
810,51.0,0.0692638310011,30206
820,53.0,0.0699026920011,30567
830,53.0,0.0705506560009,30934
840,52.0,0.0712037400008,31293
850,52.0,0.0718761650007,31665
860,52.0,0.0725155950008,32027
870,52.0,0.073165834001,32398
880,52.0,0.073817780001,32768
890,54.0,0.0744742770009,33128
900,52.0,0.0751216720009,33490
910,52.0,0.075745173001,33856
920,52.0,0.076415892001,34225
930,52.0,0.077067269001,34587
940,52.0,0.0776913390009,34954
950,53.0,0.0783649020009,35320
960,54.0,0.079035052001,35684
970,54.0,0.079718287001,36051
980,54.0,0.080511886001,36420
990,54.0,0.0811302670011,36776
1000,54.0,0.0818476350009,37142
1010,54.0,0.082512096001,37503
