iterations,fitness,time,fevals
0,68.0,2.10490000008e-05,11
10,69.0,5.80260000014e-05,21
20,72.0,8.70390000003e-05,31
30,72.0,0.000129137000002,41
40,73.0,0.000191146000002,51
50,73.0,0.000223003000006,61
60,73.0,0.000254860000005,71
70,73.0,0.000288993000005,81
80,73.0,0.000340762000008,91
90,73.0,0.000371482000009,101
100,73.0,0.000402202000007,111
110,73.0,0.000429509000007,121
120,73.0,0.000463073000009,131
130,73.0,0.000492086000008,141
140,73.0,0.000522237000009,151
150,73.0,0.000564904000012,161
160,74.0,0.000595055000012,171
170,74.0,0.000621224000014,181
180,74.0,0.000649100000015,191
190,74.0,0.000679251000015,201
200,74.0,0.000709971000013,211
210,74.0,0.000742966000015,221
220,74.0,0.000822610000014,231
230,74.0,0.000863570000014,241
240,74.0,0.000930699000016,251
250,74.0,0.000975072000013,261
260,74.0,0.00101716900001,271
270,74.0,0.00105926700001,281
280,74.0,0.00110421000001,291
290,74.0,0.00114744500001,301
300,74.0,0.00118840400001,311
310,74.0,0.00123107000001,321
320,74.0,0.00128682100001,331
330,74.0,0.00133062600001,341
340,74.0,0.00137101700001,351
350,74.0,0.00147569300001,361
360,74.0,0.00151551500001,371
370,74.0,0.00156273300001,381
380,74.0,0.00160653700001,391
390,74.0,0.00164920300001,401
400,74.0,0.00168902500002,411
410,74.0,0.00173112300001,421
420,74.0,0.00177094500001,431
430,74.0,0.00182214500002,441
440,74.0,0.00189837600002,451
450,74.0,0.00196322900002,461
460,74.0,0.00200362000002,471
470,74.0,0.00204685500002,481
480,74.0,0.00208781500002,491
490,74.0,0.00212934400002,501
500,74.0,0.00217087300002,511
510,74.0,0.00221297100002,521
520,74.0,0.00226530900002,531
530,74.0,0.00230570000002,541
540,74.0,0.00234666000002,551
550,74.0,0.00238762000002,561
560,74.0,0.00242858000002,571
570,74.0,0.00247579800002,581
580,74.0,0.00251960300002,591
590,74.0,0.00255828800002,601
600,74.0,0.00260266100002,611
610,74.0,0.00264248400002,621
620,74.0,0.00268287500003,631
630,74.0,0.00273976400003,641
640,74.0,0.00278015500002,651
650,74.0,0.00282566600002,661
660,74.0,0.00286719400003,671
670,74.0,0.00298040300002,681
680,74.0,0.00315960300002,691
690,74.0,0.00319828700002,701
700,74.0,0.00324891800002,711
710,74.0,0.00329784200002,721
720,74.0,0.00334050900003,731
730,74.0,0.00338090000003,741
740,74.0,0.00342072200003,751
750,74.0,0.00346168200003,761
760,74.0,0.00350719300003,771
770,74.0,0.00354701500003,781
780,74.0,0.00358854400003,791
790,74.0,0.00363064200003,801
800,74.0,0.00368468600003,811
810,74.0,0.00372337000003,821
820,74.0,0.00376262300003,831
830,74.0,0.00380244500003,841
840,74.0,0.00384112900003,851
850,74.0,0.00389801800003,861
860,74.0,0.00394068500003,871
870,74.0,0.00398164500003,881
880,74.0,0.00402260500003,891
890,74.0,0.00406299600003,901
900,74.0,0.00410964500003,911
910,74.0,0.00415060500003,921
920,74.0,0.00419384000003,931
930,74.0,0.00426210600003,941
940,74.0,0.00430249700003,951
950,74.0,0.00434743900003,961
960,74.0,0.00439238100003,971
970,74.0,0.00444642500003,981
980,74.0,0.00449307400003,991
990,74.0,0.00453460300003,1001
1000,74.0,0.00457897600003,1011
1010,74.0,0.00461936700003,1021
1020,74.0,0.00466032700003,1031
1030,74.0,0.00470185600003,1041
1040,74.0,0.00474281600003,1051
1050,74.0,0.00478889500003,1061
1060,74.0,0.00483383700002,1071
1070,74.0,0.00487877900002,1081
1080,74.0,0.00492372100002,1091
1090,74.0,0.00496752500002,1101
1100,74.0,0.00501132900002,1111
1110,74.0,0.00505911600002,1121
1120,74.0,0.00510405800002,1131
1130,74.0,0.00514501800002,1141
1140,74.0,0.00518484000002,1151
1150,74.0,0.00522978200002,1161
1160,74.0,0.00527017300002,1171
1170,74.0,0.00531454700002,1181
1180,74.0,0.00535550700002,1191
1190,74.0,0.00539532900001,1201
